,發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
19276,106,10,9,15,38,2,05中正區,中正區中山南路與青島東路口,0,1,1,B03,4,0,4.0,8,0,4,1
19277,106,10,9,15,38,2,05中正區,中正區中山南路與青島東路口,0,1,2,C03,1,36,2.0,8,0,4,1
19278,106,10,10,8,55,2,05中正區,中正區林森北路27號,0,1,1,C03,1,23,2.0,8,50,14,9
19279,106,10,10,8,55,2,05中正區,中正區林森北路27號,0,1,2,,3,0,,8,50,14,9
19280,106,10,12,12,12,2,05中正區,中正區青島東路與紹興南街口,0,2,1,C03,2,36,2.0,6,50,4,1
19281,106,10,12,12,12,2,05中正區,中正區青島東路與紹興南街口,0,2,2,C03,1,31,2.0,6,50,4,1
19282,106,10,24,21,56,2,05中正區,中正區公園路與貴陽街1段口旁,0,2,1,B03,2,52,3.0,8,50,4,1
19283,106,10,24,21,56,2,05中正區,中正區公園路與貴陽街1段口旁,0,2,2,C03,1,28,2.0,8,50,4,1
19284,106,10,24,21,56,2,05中正區,中正區公園路與貴陽街1段口旁,0,2,3,H02,2,26,2.0,8,50,4,1
19285,106,10,25,10,20,2,05中正區,中正區北平西路停車場(火車站西側),0,1,1,B02,1,34,3.0,8,50,14,9
19286,106,10,25,10,20,2,05中正區,中正區北平西路停車場(火車站西側),0,1,2,C03,1,21,2.0,8,50,14,9
19287,106,10,25,15,25,2,05中正區,中正區中山南路台大醫院 五東大門,0,1,1,B12,1,54,3.0,8,50,14,9
19288,106,10,25,15,25,2,05中正區,中正區中山南路台大醫院 五東大門,0,1,2,C03,1,23,2.0,8,50,14,9
19289,106,10,30,18,48,2,05中正區,中正區臨沂街與臨沂街27巷口,0,1,1,C03,1,33,2.0,8,40,4,1
19290,106,10,30,18,48,2,05中正區,中正區臨沂街與臨沂街27巷口,0,1,2,B01,1,52,3.0,8,40,4,1
19291,106,11,8,8,53,2,05中正區,中正區市民大道1段火車站北2門,0,3,1,,4,0,4.0,7,40,14,9
19292,106,11,8,8,53,2,05中正區,中正區市民大道1段火車站北2門,0,3,2,C03,1,20,2.0,7,40,14,9
19293,106,11,8,8,53,2,05中正區,中正區市民大道1段火車站北2門,0,3,3,C03,1,24,2.0,7,40,14,9
19294,106,11,8,8,53,2,05中正區,中正區市民大道1段火車站北2門,0,3,4,C03,1,25,2.0,7,40,14,9
19295,106,10,2,10,47,2,05中正區,中正區市民大道1段國光客運前迴轉道,0,1,1,B01,1,66,3.0,8,40,14,6
19296,106,10,2,10,47,2,05中正區,中正區市民大道1段國光客運前迴轉道,0,1,2,C03,1,23,2.0,8,40,14,6
19297,106,10,2,10,47,2,05中正區,中正區市民大道1段國光客運前迴轉道,0,1,3,,3,0,,8,40,14,6
19298,106,10,3,7,43,2,05中正區,中正區重慶南路1段與沅陵街口,0,1,1,C03,1,47,3.0,8,50,3,2
19299,106,10,3,7,43,2,05中正區,中正區重慶南路1段與沅陵街口,0,1,2,C03,1,28,2.0,8,50,3,2
19300,106,10,16,13,22,2,05中正區,中正區市民大道1段168號,0,1,1,C03,1,22,3.0,8,40,14,9
19301,106,10,16,13,22,2,05中正區,中正區市民大道1段168號,0,1,2,C03,2,24,2.0,8,40,14,9
19302,106,10,16,13,22,2,05中正區,中正區市民大道1段168號,0,1,3,B01,1,58,3.0,8,40,14,9
19303,106,10,16,10,42,2,05中正區,中正區連雲街47巷與連雲街口,0,1,1,C03,1,33,2.0,8,30,4,1
19304,106,10,16,10,42,2,05中正區,中正區連雲街47巷與連雲街口,0,1,2,B01,1,66,3.0,8,30,4,1
19305,106,10,17,8,37,2,05中正區,中正區市民大道2段281號燈桿,0,1,1,C03,1,24,2.0,6,40,14,9
19306,106,10,17,8,37,2,05中正區,中正區市民大道2段281號燈桿,0,1,2,B03,1,54,3.0,6,40,14,9
19307,106,10,17,8,37,2,05中正區,中正區市民大道2段281號燈桿,0,1,3,,4,0,4.0,6,40,14,9
19308,106,10,20,6,15,2,05中正區,中正區中華路1段與寶慶路口,0,2,1,C03,1,62,2.0,7,50,4,2
19309,106,10,20,6,15,2,05中正區,中正區中華路1段與寶慶路口,0,2,2,H01,1,15,2.0,7,50,4,2
19310,106,10,26,8,16,2,05中正區,中正區杭州南路1段105巷6號與仁愛路2段14巷口,0,1,1,B03,1,48,3.0,8,40,4,1
19311,106,10,26,8,16,2,05中正區,中正區杭州南路1段105巷6號與仁愛路2段14巷口,0,1,2,C03,1,52,2.0,8,40,4,1
19312,106,10,26,8,16,2,05中正區,中正區杭州南路1段105巷6號與仁愛路2段14巷口,0,1,3,,3,0,,8,40,4,1
19313,106,10,6,15,15,2,05中正區,中正區八德路1段82巷與八德路1段口,0,1,1,B01,1,67,3.0,8,50,4,1
19314,106,10,6,15,15,2,05中正區,中正區八德路1段82巷與八德路1段口,0,1,2,C03,1,29,2.0,8,50,4,1
19315,106,10,6,15,15,2,05中正區,中正區八德路1段82巷與八德路1段口,0,1,3,B03,1,59,3.0,8,50,4,1
19316,106,10,10,18,0,2,05中正區,中正區中山南路與仁愛路1段口,0,1,1,C03,2,20,2.0,8,50,5,2
19317,106,10,10,18,0,2,05中正區,中正區中山南路與仁愛路1段口,0,1,2,B01,1,47,3.0,8,50,5,2
19318,106,10,11,12,0,2,05中正區,中正區市民大道1段與長安東路1段30巷口,0,1,1,B12,1,34,3.0,8,40,14,9
19319,106,10,11,12,0,2,05中正區,中正區市民大道1段與長安東路1段30巷口,0,1,2,C03,1,49,2.0,8,40,14,9
19320,106,10,12,10,0,2,05中正區,中正區館前路與襄陽路口,0,2,1,C03,2,22,2.0,6,50,3,1
19321,106,10,12,10,0,2,05中正區,中正區館前路與襄陽路口,0,2,2,C03,1,27,2.0,6,50,3,1
19322,106,10,16,21,45,2,05中正區,中正區市民大道3段8號,0,1,1,F01,1,56,2.0,8,0,14,9
19323,106,10,16,21,45,2,05中正區,中正區市民大道3段8號,0,1,2,,3,0,,8,0,14,9
19324,106,10,18,16,40,2,05中正區,中正區重慶南路1段136巷與重慶南路1段口,0,1,1,C03,2,53,2.0,6,50,3,1
19325,106,10,18,16,40,2,05中正區,中正區重慶南路1段136巷與重慶南路1段口,0,1,2,C03,1,18,3.0,6,50,3,1
19326,106,10,23,17,55,2,05中正區,中正區青島西路與中山南路口8號車道出入口,0,2,1,C03,1,19,2.0,8,50,14,9
19327,106,10,23,17,55,2,05中正區,中正區青島西路與中山南路口8號車道出入口,0,2,2,C03,1,46,2.0,8,50,14,9
19328,106,10,24,8,40,2,05中正區,中正區北平東路與林森北路口,0,2,1,C03,2,31,2.0,8,50,4,1
19329,106,10,24,8,40,2,05中正區,中正區北平東路與林森北路口,0,2,2,C03,1,23,2.0,8,50,4,1
19330,106,10,17,21,20,2,05中正區,中正區市民大道2段與金山北路口,0,1,1,B03,1,39,3.0,7,40,4,1
19331,106,10,17,21,20,2,05中正區,中正區市民大道2段與金山北路口,0,1,2,C03,1,24,2.0,7,40,4,1
19332,106,10,25,8,25,2,05中正區,中正區重慶南路1段115號前,0,1,1,B03,1,36,3.0,8,50,14,9
19333,106,10,25,8,25,2,05中正區,中正區重慶南路1段115號前,0,1,2,C03,1,30,2.0,8,50,14,9
19334,106,10,29,19,20,2,05中正區,中正區忠孝東路2段與新生南路1段口,0,2,1,B03,1,58,3.0,7,50,4,1
19335,106,10,29,19,20,2,05中正區,中正區忠孝東路2段與新生南路1段口,0,2,2,C03,2,23,2.0,7,50,4,1
19336,106,10,29,19,20,2,05中正區,中正區忠孝東路2段與新生南路1段口,0,2,3,H02,2,55,2.0,7,50,4,1
19337,106,11,4,8,50,2,05中正區,中正區貴陽街1段與懷寧街口,0,1,1,B03,1,20,3.0,7,50,3,1
19338,106,11,4,8,50,2,05中正區,中正區貴陽街1段與懷寧街口,0,1,2,C03,1,18,2.0,7,50,3,1
19339,106,11,9,20,20,2,05中正區,中正區中山南路與青島東路口,0,1,1,B12,1,21,3.0,7,50,4,1
19340,106,11,9,20,20,2,05中正區,中正區中山南路與青島東路口,0,1,2,C03,1,23,2.0,7,50,4,1
19341,106,11,9,20,20,2,05中正區,中正區中山南路與青島東路口,0,1,3,C03,1,28,3.0,7,50,4,1
19342,106,10,6,13,12,2,05中正區,中正區仁愛路1段22號,0,1,1,B03,1,42,3.0,8,50,14,9
19343,106,10,6,13,12,2,05中正區,中正區仁愛路1段22號,0,1,2,C03,1,26,2.0,8,50,14,9
19344,106,10,7,17,38,2,05中正區,中正區林森北路11號加油站出口,0,1,1,B01,1,53,3.0,8,50,14,7
19345,106,10,7,17,38,2,05中正區,中正區林森北路11號加油站出口,0,1,2,F01,1,22,2.0,8,50,14,7
19346,106,10,10,19,45,2,05中正區,中正區貴陽街1段第28號停車格,0,1,1,B03,1,72,3.0,8,50,14,9
19347,106,10,10,19,45,2,05中正區,中正區貴陽街1段第28號停車格,0,1,2,C03,1,56,2.0,8,50,14,9
19348,106,10,12,14,25,2,05中正區,中正區市民大道1段與承德路1段口,0,1,1,B01,1,45,3.0,6,50,4,2
19349,106,10,12,14,25,2,05中正區,中正區市民大道1段與承德路1段口,0,1,2,C03,2,58,2.0,6,50,4,2
19350,106,10,19,8,33,2,05中正區,中正區杭州南路1段與濟南路1段口,0,1,1,C03,2,30,2.0,6,50,4,1
19351,106,10,19,8,33,2,05中正區,中正區杭州南路1段與濟南路1段口,0,1,2,,3,0,,6,50,4,1
19352,106,10,21,22,45,2,05中正區,中正區濟南路2段16號,0,1,1,B03,2,39,3.0,8,50,14,9
19353,106,10,21,22,45,2,05中正區,中正區濟南路2段16號,0,1,2,C03,1,24,2.0,8,50,14,9
19354,106,11,10,11,50,2,05中正區,中正區忠孝東路2段與金山北路口,0,1,1,B03,2,29,3.0,8,50,4,1
19355,106,11,10,11,50,2,05中正區,中正區忠孝東路2段與金山北路口,0,1,2,C03,1,62,2.0,8,50,4,1
19356,106,11,11,17,0,2,05中正區,中正區忠孝東路2段與金山南路1段口,0,1,2,C03,1,32,2.0,8,50,4,2
19357,106,11,11,17,0,2,05中正區,中正區忠孝東路2段與金山南路1段口,0,1,1,,4,0,4.0,8,50,4,2
19358,106,10,10,19,51,2,05中正區,中正區忠孝東路2段與八德路1段口口,0,1,2,B01,1,59,3.0,8,50,3,1
19359,106,10,11,14,52,2,05中正區,中正區博愛路與寶慶路口口,0,2,1,B03,1,19,3.0,8,50,4,1
19360,106,10,11,14,52,2,05中正區,中正區博愛路與寶慶路口口,0,2,2,C03,1,50,2.0,8,50,4,1
19361,106,10,11,14,52,2,05中正區,中正區博愛路與寶慶路口口,0,2,3,H02,2,51,2.0,8,50,4,1
19362,106,10,11,17,21,2,05中正區,中正區館前路與襄陽路口口,0,1,2,C03,1,50,2.0,8,50,3,2
19363,106,10,11,17,21,2,05中正區,中正區館前路與襄陽路口口,0,1,1,,3,0,,8,50,3,2
19364,106,10,11,23,3,2,05中正區,中正區中山南路與凱達格蘭大道口口,0,1,1,C03,1,23,2.0,6,50,5,1
19365,106,10,11,23,3,2,05中正區,中正區中山南路與凱達格蘭大道口口,0,1,2,,3,0,,6,50,5,1
19366,106,10,22,21,55,2,05中正區,中正區市民大道1段與中山北路1段口,0,1,1,C03,1,19,2.0,8,40,14,9
19367,106,10,22,21,55,2,05中正區,中正區市民大道1段與中山北路1段口,0,1,2,B03,1,30,3.0,8,40,14,9
19368,106,10,23,18,49,2,05中正區,中正區中山南路自由廣場前,0,1,1,C03,2,28,2.0,8,50,14,9
19369,106,10,23,18,49,2,05中正區,中正區中山南路自由廣場前,0,1,2,C03,1,22,3.0,8,50,14,9
19370,106,10,24,19,31,2,05中正區,中正區林森北路11號與林森北路口,0,4,2,C03,1,33,2.0,8,50,4,2
19371,106,10,24,19,31,2,05中正區,中正區林森北路11號與林森北路口,0,4,1,C03,2,18,2.0,8,50,4,2
19372,106,10,24,19,31,2,05中正區,中正區林森北路11號與林森北路口,0,4,3,H02,2,33,2.0,8,50,4,2
19373,106,10,24,19,31,2,05中正區,中正區林森北路11號與林森北路口,0,4,4,H02,2,19,2.0,8,50,4,2
19374,106,10,12,16,49,2,05中正區,中正區延平南路164號與延平南路口,0,1,1,C03,1,32,2.0,6,50,3,1
19375,106,10,12,16,49,2,05中正區,中正區延平南路164號與延平南路口,0,1,2,C03,1,24,3.0,6,50,3,1
19376,106,10,13,9,30,2,05中正區,中正區中山北路1段與忠孝西路1段口,0,1,1,B01,1,54,3.0,6,50,4,1
19377,106,10,13,9,30,2,05中正區,中正區中山北路1段與忠孝西路1段口,0,1,2,C03,2,19,2.0,6,50,4,1
19378,106,10,13,11,0,2,05中正區,中正區中華路1段與漢口街1段口,0,1,1,A04,1,46,3.0,6,50,4,2
19379,106,10,13,11,0,2,05中正區,中正區中華路1段與漢口街1段口,0,1,2,H02,2,67,2.0,6,50,4,2
19380,106,10,17,16,5,2,05中正區,中正區懷寧街36號,0,2,1,C03,1,23,3.0,7,50,14,9
19381,106,10,17,16,5,2,05中正區,中正區懷寧街36號,0,2,2,H01,1,48,2.0,7,50,14,9
19382,106,10,17,16,5,2,05中正區,中正區懷寧街36號,0,2,3,H01,1,62,2.0,7,50,14,9
19383,106,10,15,9,45,2,05中正區,中正區貴陽街1段與中山南路口,0,1,1,C03,2,19,3.0,6,50,3,2
19384,106,10,15,9,45,2,05中正區,中正區貴陽街1段與中山南路口,0,1,2,C03,1,77,2.0,6,50,3,2
19385,106,10,20,14,43,2,05中正區,中正區金山南路1段71號,0,2,1,C03,1,18,2.0,7,50,14,9
19386,106,10,20,14,43,2,05中正區,中正區金山南路1段71號,0,2,2,B02,1,33,3.0,7,50,14,9
19387,106,10,20,14,43,2,05中正區,中正區金山南路1段71號,0,2,3,H02,2,18,2.0,7,50,14,9
19388,106,10,20,17,45,2,05中正區,中正區中華路1段(近長沙街1段),0,1,1,C03,2,35,3.0,6,50,15,9
19389,106,10,20,17,45,2,05中正區,中正區中華路1段(近長沙街1段),0,1,2,C03,1,59,2.0,6,50,15,9
19390,106,10,23,10,25,2,05中正區,中正區中華路1段與忠孝西路1段口,0,1,1,C03,1,65,2.0,7,50,4,1
19391,106,10,23,10,25,2,05中正區,中正區中華路1段與忠孝西路1段口,0,1,2,B01,1,44,3.0,7,50,4,1
19392,106,10,24,8,30,2,05中正區,中正區襄陽路與重慶南路1段口,0,1,1,B03,1,42,3.0,7,50,3,2
19393,106,10,24,8,30,2,05中正區,中正區襄陽路與重慶南路1段口,0,1,2,C03,2,23,2.0,7,50,3,2
19394,106,10,24,10,46,1,05中正區,中正區信義路1段與中山南路口,1,0,1,A02,1,39,3.0,7,40,5,2
19395,106,10,24,10,46,1,05中正區,中正區信義路1段與中山南路口,1,0,2,H01,1,88,1.0,7,40,5,2
19396,106,10,25,7,50,2,05中正區,中正區中山南路與青島東路口,0,1,1,C03,1,27,3.0,8,50,4,1
19397,106,10,25,7,50,2,05中正區,中正區中山南路與青島東路口,0,1,2,C03,2,31,2.0,8,50,4,1
19398,106,10,25,10,55,2,05中正區,中正區濟南路2段與臨沂街口,0,1,1,B03,1,23,3.0,7,50,4,1
19399,106,10,25,10,55,2,05中正區,中正區濟南路2段與臨沂街口,0,1,2,C03,1,22,2.0,7,50,4,1
19400,106,10,20,19,27,2,05中正區,中正區館前路46號,0,2,1,C03,2,25,2.0,6,50,14,9
19401,106,10,20,19,27,2,05中正區,中正區館前路46號,0,2,2,C03,1,26,2.0,6,50,14,9
19402,106,10,27,8,55,2,05中正區,中正區天津街2號,0,2,1,B03,1,27,3.0,7,50,14,9
19403,106,10,27,8,55,2,05中正區,中正區天津街2號,0,2,2,C03,1,25,2.0,7,50,14,9
19404,106,10,27,8,55,2,05中正區,中正區天津街2號,0,2,3,H02,2,19,2.0,7,50,14,9
19405,106,10,26,7,56,2,05中正區,中正區杭州南路1段與濟南路2段口,0,1,1,B03,2,38,3.0,8,50,14,18
19406,106,10,26,7,56,2,05中正區,中正區杭州南路1段與濟南路2段口,0,1,2,H01,2,62,2.0,8,50,14,18
19407,106,10,30,14,57,2,05中正區,中正區新生南路1段170巷14號與信義路2段243巷口,0,1,1,B01,1,62,3.0,8,40,4,1
19408,106,10,30,14,57,2,05中正區,中正區新生南路1段170巷14號與信義路2段243巷口,0,1,2,C03,1,58,2.0,8,40,4,1
19409,106,11,7,12,20,2,05中正區,中正區公園路64號,0,2,1,C03,1,19,2.0,8,50,14,9
19410,106,11,7,12,20,2,05中正區,中正區公園路64號,0,2,2,C03,2,32,2.0,8,50,14,9
19411,106,11,7,14,15,2,05中正區,中正區市民大道2段與金山北路口,0,1,1,B03,1,58,3.0,8,40,4,1
19412,106,11,7,14,15,2,05中正區,中正區市民大道2段與金山北路口,0,1,2,C04,2,39,2.0,8,40,4,1
19413,106,11,15,20,50,2,05中正區,中正區公園路與常德街口,0,1,1,C04,1,55,2.0,8,50,3,2
19414,106,11,15,20,50,2,05中正區,中正區公園路與常德街口,0,1,2,,3,0,,8,50,3,2
19415,106,10,10,19,51,2,05中正區,中正區忠孝東路2段與八德路1段口口,0,1,1,C03,1,36,2.0,8,50,3,1
19416,106,10,15,12,36,2,05中正區,中正區公園路台北車站B2停車場,0,1,1,B03,1,80,3.0,8,30,14,9
19417,106,10,15,12,36,2,05中正區,中正區公園路台北車站B2停車場,0,1,3,H02,2,76,2.0,8,30,14,9
19418,106,10,15,12,36,2,05中正區,中正區公園路台北車站B2停車場,0,1,2,,3,0,,8,30,14,9
19419,106,10,15,22,15,2,05中正區,中正區重慶南路1段與衡陽路口口,0,1,1,,4,0,4.0,6,50,4,1
19420,106,10,15,22,15,2,05中正區,中正區重慶南路1段與衡陽路口口,0,1,2,B01,1,39,2.0,6,50,4,1
19421,106,10,16,8,6,2,05中正區,中正區中華路1段與中華路1段9巷口口,0,1,1,C03,1,18,2.0,8,50,4,1
19422,106,10,16,8,6,2,05中正區,中正區中華路1段與中華路1段9巷口口,0,1,2,B03,2,47,3.0,8,50,4,1
19423,106,10,17,8,44,2,05中正區,中正區仁愛路1段與林森南路口口,0,2,1,C03,1,36,2.0,6,50,4,1
19424,106,10,17,8,44,2,05中正區,中正區仁愛路1段與林森南路口口,0,2,2,C03,2,27,2.0,6,50,4,1
19425,106,10,24,1,9,2,05中正區,中正區中山南路與忠孝西路1段口口,0,1,1,B03,2,24,3.0,8,50,4,1
19426,106,11,10,9,0,2,05中正區,中正區中山南路與凱達格蘭大道口,0,2,2,C03,1,53,2.0,8,50,16,9
19427,106,11,10,16,58,2,05中正區,中正區市民大道1段M1捷運出口,0,1,2,A03,1,52,3.0,8,40,14,9
19428,106,11,10,16,58,2,05中正區,中正區市民大道1段M1捷運出口,0,1,1,C03,1,46,2.0,8,40,14,9
19429,106,11,30,15,30,2,05中正區,中正區延平南路18號與延平南路9巷口,0,1,1,C03,1,69,2.0,8,50,4,2
19430,106,10,28,12,0,2,05中正區,中正區公園路29號,0,1,1,A02,1,50,3.0,8,40,14,7
19431,106,10,28,12,0,2,05中正區,中正區公園路29號,0,1,2,H03,1,77,2.0,8,40,14,7
19432,106,10,24,1,9,2,05中正區,中正區中山南路與忠孝西路1段口口,0,1,2,C03,2,57,2.0,8,50,4,1
19433,106,10,24,21,16,2,05中正區,中正區公園路與凱達格蘭大道口口,0,1,1,C03,2,59,3.0,8,50,4,1
19434,106,10,24,21,16,2,05中正區,中正區公園路與凱達格蘭大道口口,0,1,2,C03,2,27,2.0,8,50,4,1
19435,106,10,30,18,26,2,05中正區,中正區懷寧街與貴陽街1段口口,0,1,1,C03,1,46,2.0,7,50,3,1
19436,106,10,30,18,26,2,05中正區,中正區懷寧街與貴陽街1段口口,0,1,2,C03,2,19,3.0,7,50,3,1
19437,106,11,4,23,6,2,05中正區,中正區中山南路與常德街口口,0,1,1,C03,1,23,2.0,6,50,3,1
19438,106,11,4,23,6,2,05中正區,中正區中山南路與常德街口口,0,1,2,B01,1,40,3.0,6,50,3,1
19439,106,11,4,23,6,2,05中正區,中正區中山南路與常德街口口,0,1,3,,4,0,4.0,6,50,3,1
19440,106,10,6,14,15,2,05中正區,中正區中山南路2巷與許昌街口,0,2,1,C03,2,33,2.0,8,50,4,1
19441,106,10,6,14,15,2,05中正區,中正區中山南路2巷與許昌街口,0,2,2,B03,1,36,3.0,8,50,4,1
19442,106,10,6,14,15,2,05中正區,中正區中山南路2巷與許昌街口,0,2,3,H02,2,53,2.0,8,50,4,1
19443,106,10,13,22,22,2,05中正區,中正區寧波東街與愛國東路口,0,1,1,B01,1,51,3.0,6,50,3,1
19444,106,10,13,22,22,2,05中正區,中正區寧波東街與愛國東路口,0,1,2,F01,1,31,2.0,6,50,3,1
19445,106,10,19,9,5,2,05中正區,中正區館前路與信陽街口,0,1,1,C03,1,19,2.0,6,50,3,1
19446,106,10,19,9,5,2,05中正區,中正區館前路與信陽街口,0,1,2,C03,1,18,3.0,6,50,3,1
19447,106,10,29,22,10,2,05中正區,中正區仁愛路1段與林森南路口,0,2,1,C03,1,38,3.0,8,50,4,1
19448,106,10,29,22,10,2,05中正區,中正區仁愛路1段與林森南路口,0,2,2,C03,2,41,2.0,8,50,4,1
19449,106,10,29,22,10,2,05中正區,中正區仁愛路1段與林森南路口,0,2,3,H02,2,13,2.0,8,50,4,1
19450,106,10,14,18,25,2,05中正區,中正區杭州南路1段與濟南路1段口,0,1,2,H01,1,24,2.0,6,50,4,2
19451,106,10,14,18,25,2,05中正區,中正區杭州南路1段與濟南路1段口,0,1,1,B03,2,62,3.0,6,50,4,2
19452,106,11,15,18,30,2,05中正區,中正區台北車站與市民大道1段口西側站前道路,0,1,1,A02,1,56,3.0,7,440,4,2
19453,106,11,15,18,30,2,05中正區,中正區台北車站與市民大道1段口西側站前道路,0,1,2,H03,2,62,2.0,7,440,4,2
19454,106,10,14,21,35,2,05中正區,中正區博愛路與衡陽路口,0,1,1,C03,2,30,2.0,6,50,4,1
19455,106,10,14,21,35,2,05中正區,中正區博愛路與衡陽路口,0,1,2,B01,1,56,3.0,6,50,4,1
19456,106,10,15,16,50,2,05中正區,中正區桃源街與貴陽街1段口,0,1,1,B03,1,31,3.0,6,50,4,1
19457,106,10,15,16,50,2,05中正區,中正區桃源街與貴陽街1段口,0,1,2,C03,2,21,2.0,6,50,4,1
19458,106,10,15,18,20,2,05中正區,中正區重慶南路1段122號,0,1,2,C03,1,54,2.0,6,50,14,9
19459,106,10,15,18,20,2,05中正區,中正區重慶南路1段122號,0,1,1,,3,0,,6,50,14,9
19460,106,10,15,22,37,2,05中正區,中正區公園路台大捷運4號出口,0,1,1,H01,1,32,3.0,7,50,14,9
19461,106,10,15,22,37,2,05中正區,中正區公園路台大捷運4號出口,0,1,2,C03,1,22,2.0,7,50,14,9
19462,106,10,28,22,20,2,05中正區,中正區仁愛路2段與臨沂街口,0,1,1,B03,1,31,3.0,8,50,4,1
19463,106,10,28,22,20,2,05中正區,中正區仁愛路2段與臨沂街口,0,1,2,C03,1,27,2.0,8,50,4,1
19464,106,11,6,17,59,2,05中正區,中正區中華路1段與漢口街1段口,0,1,1,C03,1,25,3.0,8,50,14,9
19465,106,11,6,17,59,2,05中正區,中正區中華路1段與漢口街1段口,0,1,2,C03,1,69,2.0,8,50,14,9
19466,106,12,2,21,30,2,05中正區,中正區忠孝東路1段與天津街口,0,1,1,B01,1,35,3.0,6,50,4,2
19467,106,12,2,21,30,2,05中正區,中正區忠孝東路1段與天津街口,0,1,2,H01,1,42,2.0,6,50,4,2
19468,106,11,4,18,42,2,05中正區,中正區仁愛路2段與新生南路1段口,0,1,1,B03,1,56,3.0,6,50,4,1
19469,106,11,4,18,42,2,05中正區,中正區仁愛路2段與新生南路1段口,0,1,2,F01,1,89,2.0,6,50,4,1
19470,106,11,4,21,0,2,05中正區,中正區林森南路與仁愛路1段口,0,1,1,C03,2,44,3.0,6,50,4,1
19471,106,11,4,21,0,2,05中正區,中正區林森南路與仁愛路1段口,0,1,2,C03,1,27,2.0,6,50,4,1
19472,106,11,4,21,20,2,05中正區,中正區館前路1段42號,0,1,1,B03,1,43,3.0,8,50,14,9
19473,106,11,4,21,20,2,05中正區,中正區館前路1段42號,0,1,2,C03,1,21,2.0,8,50,14,9
19474,106,11,5,23,10,2,05中正區,中正區襄陽路1段與館前路口,0,2,1,B01,1,61,3.0,8,50,3,1
19475,106,11,5,23,10,2,05中正區,中正區襄陽路1段與館前路口,0,2,2,C04,1,52,2.0,8,50,3,1
19476,106,11,5,23,10,2,05中正區,中正區襄陽路1段與館前路口,0,2,3,H02,2,17,2.0,8,50,3,1
19477,106,11,6,23,37,2,05中正區,中正區林森南路與徐州路口,0,1,1,B01,1,53,3.0,6,50,4,1
19478,106,11,6,23,37,2,05中正區,中正區林森南路與徐州路口,0,1,2,H01,2,19,2.0,6,50,4,1
19479,106,11,9,10,56,2,05中正區,中正區中山南路2巷與中山南路口,0,1,1,C03,2,50,2.0,8,50,3,1
19480,106,11,9,10,56,2,05中正區,中正區中山南路2巷與中山南路口,0,1,2,B03,1,27,3.0,8,50,3,1
19481,106,11,9,12,30,2,05中正區,中正區市民大道2段與天津街口,0,1,1,C03,1,36,3.0,8,50,4,1
19482,106,11,9,12,30,2,05中正區,中正區市民大道2段與天津街口,0,1,2,C03,1,29,2.0,8,50,4,1
19483,106,11,10,9,0,2,05中正區,中正區中山南路與凱達格蘭大道口,0,2,1,C03,1,20,2.0,8,50,16,9
19484,106,11,30,15,30,2,05中正區,中正區延平南路18號與延平南路9巷口,0,1,2,B01,1,61,3.0,8,50,4,2
19485,106,11,6,23,39,2,05中正區,中正區中華路1段與寶慶路口,0,1,1,B03,1,60,3.0,6,50,4,1
19486,106,11,6,23,39,2,05中正區,中正區中華路1段與寶慶路口,0,1,2,C03,1,27,2.0,6,50,4,1
19487,106,12,4,11,12,2,05中正區,中正區中華路1段與長沙街1段口,0,1,1,B03,4,0,4.0,8,0,14,8
19488,106,12,4,11,12,2,05中正區,中正區中華路1段與長沙街1段口,0,1,2,C03,2,23,2.0,8,0,14,8
19489,106,12,12,23,0,2,05中正區,中正區漢口街1段與懷寧街口,0,1,1,C03,1,34,3.0,6,50,4,1
19490,106,12,12,23,0,2,05中正區,中正區漢口街1段與懷寧街口,0,1,2,C03,1,27,2.0,6,50,4,1
19491,106,10,24,9,15,2,05中正區,中正區連雲街與臨沂街75巷口,0,1,1,B03,1,46,3.0,7,50,5,1
19492,106,10,24,9,15,2,05中正區,中正區連雲街與臨沂街75巷口,0,1,2,H01,2,90,2.0,7,50,5,1
19493,106,10,28,15,0,2,05中正區,中正區林森南路地下道,0,1,1,C03,1,34,3.0,8,50,7,8
19494,106,10,28,15,0,2,05中正區,中正區林森南路地下道,0,1,2,C03,2,45,2.0,8,50,7,8
19495,106,10,28,15,0,2,05中正區,中正區林森南路地下道,0,1,3,C03,1,23,3.0,8,50,7,8
19496,106,10,29,23,10,2,05中正區,中正區中山南路與仁愛路1段口,0,1,1,C03,1,20,2.0,8,50,5,1
19497,106,10,29,23,10,2,05中正區,中正區中山南路與仁愛路1段口,0,1,2,B01,1,61,3.0,8,50,5,1
19498,106,11,2,9,15,2,05中正區,中正區中山南路與凱達格蘭大道1段口,0,1,1,B01,1,65,4.0,8,0,5,1
19499,106,11,2,9,15,2,05中正區,中正區中山南路與凱達格蘭大道1段口,0,1,2,C03,1,18,2.0,8,0,5,1
19500,106,11,10,15,20,2,05中正區,中正區中山南路與仁愛路1段口,0,1,1,B03,1,39,3.0,8,50,5,1
19501,106,11,10,15,20,2,05中正區,中正區中山南路與仁愛路1段口,0,1,2,C03,1,61,2.0,8,50,5,1
19502,106,11,15,9,5,2,05中正區,中正區博愛路與衡陽路口,0,1,1,C03,1,67,3.0,8,50,4,1
