,發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
20589,108,1,30,10,10,2,05中正區,中正區濟南路2段48巷與臨沂街33巷口,0,2,1,C03,2,62.0,2.0,8.0,30,4.0,1.0
20590,108,1,30,10,10,2,05中正區,中正區濟南路2段48巷與臨沂街33巷口,0,2,2,C03,1,22.0,2.0,8.0,30,4.0,1.0
20591,108,1,31,8,27,2,05中正區,中正區連雲街85號,0,1,1,B01,1,57.0,3.0,8.0,50,14.0,9.0
20592,108,1,31,8,27,2,05中正區,中正區連雲街85號,0,1,2,F01,2,67.0,2.0,8.0,50,14.0,9.0
20593,108,2,1,11,53,2,05中正區,中正區公園路與凱達格蘭大道口,0,1,1,C03,1,23.0,2.0,8.0,50,4.0,2.0
20594,108,2,1,11,53,2,05中正區,中正區公園路與凱達格蘭大道口,0,1,2,B03,2,48.0,3.0,8.0,50,4.0,2.0
20595,108,2,1,13,9,2,05中正區,中正區中山南路與仁愛路1段口,0,1,1,C03,1,24.0,2.0,8.0,50,16.0,7.0
20596,108,2,1,13,9,2,05中正區,中正區中山南路與仁愛路1段口,0,1,2,B03,1,59.0,3.0,8.0,50,16.0,7.0
20597,108,2,2,13,19,2,05中正區,中正區林森北路與北平東路口,0,2,1,B01,1,58.0,3.0,8.0,50,4.0,1.0
20598,108,2,12,12,59,2,05中正區,中正區中山南路與濟南路1段口,0,1,1,B03,1,52.0,3.0,8.0,50,3.0,1.0
20599,108,2,12,12,59,2,05中正區,中正區中山南路與濟南路1段口,0,1,2,C01,1,23.0,2.0,8.0,50,3.0,1.0
20600,108,2,12,21,53,2,05中正區,中正區忠孝東路1段與天津街口,0,1,1,B03,1,36.0,3.0,8.0,50,4.0,2.0
20601,108,2,12,21,53,2,05中正區,中正區忠孝東路1段與天津街口,0,1,2,H01,2,63.0,2.0,8.0,50,4.0,2.0
20602,108,2,2,13,19,2,05中正區,中正區林森北路與北平東路口,0,2,3,H02,2,52.0,2.0,8.0,50,4.0,1.0
20603,108,2,2,13,19,2,05中正區,中正區林森北路與北平東路口,0,2,2,C03,2,52.0,2.0,8.0,50,4.0,1.0
20604,108,2,14,19,28,2,05中正區,中正區忠孝東路2段與紹興南街口,0,1,1,F01,1,25.0,3.0,8.0,0,4.0,2.0
20605,108,2,14,19,28,2,05中正區,中正區忠孝東路2段與紹興南街口,0,1,2,F01,1,36.0,2.0,8.0,0,4.0,2.0
20606,108,2,19,19,5,2,05中正區,中正區林森南路55號,0,2,1,C03,2,52.0,3.0,8.0,50,14.0,9.0
20607,108,2,19,19,5,2,05中正區,中正區林森南路55號,0,2,3,C03,2,21.0,2.0,8.0,50,14.0,9.0
20608,108,2,19,19,5,2,05中正區,中正區林森南路55號,0,2,2,C03,1,49.0,2.0,8.0,50,14.0,9.0
20609,108,2,19,21,29,2,05中正區,中正區林森南路55號,0,2,1,F01,2,39.0,2.0,8.0,50,14.0,9.0
20610,108,2,19,21,29,2,05中正區,中正區林森南路55號,0,2,2,C03,1,24.0,2.0,8.0,50,14.0,9.0
20611,108,2,19,21,29,2,05中正區,中正區林森南路55號,0,2,3,B03,1,30.0,3.0,8.0,50,14.0,9.0
20612,108,2,21,22,33,2,05中正區,中正區中山南路與忠孝東路1段口,0,1,1,B03,2,35.0,3.0,8.0,50,4.0,1.0
20613,108,2,21,22,33,2,05中正區,中正區中山南路與忠孝東路1段口,0,1,2,C03,1,21.0,2.0,8.0,50,4.0,1.0
20614,108,2,25,6,54,2,05中正區,中正區金山南路1段與金山南路1段63巷口,0,2,1,B02,1,45.0,3.0,8.0,50,3.0,1.0
20615,108,2,25,6,54,2,05中正區,中正區金山南路1段與金山南路1段63巷口,0,2,2,C03,1,82.0,2.0,8.0,50,3.0,1.0
20616,108,2,25,6,54,2,05中正區,中正區金山南路1段與金山南路1段63巷口,0,2,3,A02,1,39.0,3.0,8.0,50,3.0,1.0
20617,108,2,25,6,54,2,05中正區,中正區金山南路1段與金山南路1段63巷口,0,2,4,H02,2,79.0,2.0,8.0,50,3.0,1.0
20618,108,2,27,12,10,2,05中正區,中正區新生南路1段172號,0,1,1,C03,1,20.0,2.0,8.0,50,14.0,8.0
20619,108,2,27,12,10,2,05中正區,中正區新生南路1段172號,0,1,2,,3,0.0,,8.0,50,14.0,8.0
20620,108,1,29,22,40,2,05中正區,中正區林森南路與青島東路口,0,1,1,B01,2,51.0,3.0,8.0,50,4.0,1.0
20621,108,1,29,22,40,2,05中正區,中正區林森南路與青島東路口,0,1,2,C03,1,25.0,2.0,8.0,50,4.0,1.0
20622,108,2,15,19,35,2,05中正區,中正區懷寧街與襄陽路口,0,1,1,B03,1,31.0,3.0,8.0,50,4.0,1.0
20623,108,2,15,19,35,2,05中正區,中正區懷寧街與襄陽路口,0,1,2,H01,2,79.0,2.0,8.0,50,4.0,1.0
20624,108,1,30,8,50,2,05中正區,中正區中山南路與濟南路1段口,0,1,2,C03,1,18.0,2.0,8.0,50,4.0,2.0
20625,108,1,30,8,50,2,05中正區,中正區中山南路與濟南路1段口,0,1,1,B03,1,41.0,4.0,8.0,50,4.0,2.0
20626,108,2,7,19,10,2,05中正區,中正區襄陽路與南陽街口,0,3,1,C03,1,50.0,2.0,8.0,50,3.0,2.0
20627,108,2,7,19,10,2,05中正區,中正區襄陽路與南陽街口,0,3,2,H01,1,25.0,2.0,8.0,50,3.0,2.0
20628,108,2,7,19,10,2,05中正區,中正區襄陽路與南陽街口,0,3,3,H01,1,31.0,2.0,8.0,50,3.0,2.0
20629,108,2,23,21,52,2,05中正區,中正區市民大道2段與林森北路口,0,1,1,C03,1,24.0,3.0,6.0,40,4.0,2.0
20630,108,2,23,21,52,2,05中正區,中正區市民大道2段與林森北路口,0,1,2,C03,1,25.0,2.0,6.0,40,4.0,2.0
20631,108,2,23,18,52,2,05中正區,中正區忠孝東路2段(捷運忠孝新生1號出口),0,1,2,C03,2,33.0,2.0,7.0,50,14.0,8.0
20632,108,2,23,18,52,2,05中正區,中正區忠孝東路2段(捷運忠孝新生1號出口),0,1,1,,4,0.0,4.0,7.0,50,14.0,8.0
20633,108,3,3,9,22,2,05中正區,中正區杭州南路1段與濟南路2段口,0,1,1,B01,1,68.0,3.0,8.0,0,4.0,2.0
20634,108,3,3,9,22,2,05中正區,中正區杭州南路1段與濟南路2段口,0,1,2,H01,2,23.0,2.0,8.0,0,4.0,2.0
20635,108,3,6,18,30,2,05中正區,中正區八德路1段82巷16號,0,1,2,H01,1,56.0,2.0,6.0,40,14.0,9.0
20636,108,3,6,18,30,2,05中正區,中正區八德路1段82巷16號,0,1,1,,4,0.0,4.0,6.0,40,14.0,9.0
20637,108,1,25,12,23,2,05中正區,中正區博愛路與寶慶路口口,0,1,1,B01,1,60.0,3.0,8.0,50,14.0,9.0
20638,108,1,25,12,23,2,05中正區,中正區博愛路與寶慶路口口,0,1,2,H02,2,40.0,3.0,8.0,50,14.0,9.0
20639,108,1,25,12,23,2,05中正區,中正區博愛路與寶慶路口口,0,1,3,C03,1,42.0,2.0,8.0,50,14.0,9.0
20640,108,1,29,20,21,2,05中正區,中正區中山南路與凱達格蘭大道口口,0,1,1,B03,1,18.0,2.0,8.0,50,4.0,1.0
20641,108,1,29,20,21,2,05中正區,中正區中山南路與凱達格蘭大道口口,0,1,2,B01,1,67.0,3.0,8.0,50,4.0,1.0
20642,108,1,29,22,36,2,05中正區,中正區忠孝東路1段與八德路1段口口,0,1,1,B03,1,31.0,3.0,8.0,50,3.0,1.0
20643,108,1,29,22,36,2,05中正區,中正區忠孝東路1段與八德路1段口口,0,1,2,C03,1,18.0,2.0,8.0,50,3.0,1.0
20644,108,1,30,19,30,2,05中正區,中正區重慶南路1段9號前,0,1,1,C03,1,32.0,3.0,8.0,50,14.0,9.0
20645,108,1,30,19,30,2,05中正區,中正區重慶南路1段9號前,0,1,2,H01,2,44.0,2.0,8.0,50,14.0,9.0
20646,108,2,1,15,46,2,05中正區,中正區沅陵街25號前,0,1,1,C03,1,38.0,3.0,8.0,40,14.0,9.0
20647,108,2,1,15,46,2,05中正區,中正區沅陵街25號前,0,1,2,H01,2,56.0,2.0,8.0,40,14.0,9.0
20648,108,2,13,10,34,2,05中正區,中正區博愛路172號前,0,1,1,B03,1,52.0,3.0,8.0,50,14.0,9.0
20649,108,2,13,10,34,2,05中正區,中正區博愛路172號前,0,1,2,C03,1,56.0,2.0,8.0,50,14.0,9.0
20650,108,2,14,8,43,2,05中正區,中正區重慶南路1段與貴陽街1段口口,0,2,1,C03,2,24.0,2.0,8.0,50,4.0,1.0
20651,108,2,14,8,43,2,05中正區,中正區重慶南路1段與貴陽街1段口口,0,2,2,C03,1,19.0,2.0,8.0,50,4.0,1.0
20652,108,2,18,23,16,2,05中正區,中正區桃源街與貴陽街1段口口,0,2,1,C04,1,64.0,2.0,8.0,50,4.0,1.0
20653,108,2,18,23,16,2,05中正區,中正區桃源街與貴陽街1段口口,0,2,2,C03,1,26.0,2.0,8.0,50,4.0,1.0
20654,108,2,19,21,7,2,05中正區,中正區中華路1段與愛國西路口口,0,1,1,B03,2,43.0,3.0,8.0,50,4.0,2.0
20655,108,2,19,21,7,2,05中正區,中正區中華路1段與愛國西路口口,0,1,2,H01,1,25.0,2.0,8.0,50,4.0,2.0
20656,108,1,16,15,40,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,1,B03,1,54.0,3.0,6.0,50,4.0,1.0
20657,108,1,16,15,40,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,2,C03,1,25.0,2.0,6.0,50,4.0,1.0
20658,108,1,28,13,35,2,05中正區,中正區林森北路21-1號希望廣場前,0,1,1,B03,1,31.0,3.0,8.0,50,14.0,9.0
20659,108,1,28,13,35,2,05中正區,中正區林森北路21-1號希望廣場前,0,1,2,C03,1,25.0,2.0,8.0,50,14.0,9.0
20660,108,1,29,10,49,2,05中正區,中正區市民大道3段與金山北路1段口,0,1,1,B03,1,59.0,3.0,8.0,50,4.0,1.0
20661,108,1,29,10,49,2,05中正區,中正區市民大道3段與金山北路1段口,0,1,2,C03,2,42.0,2.0,8.0,50,4.0,1.0
20662,108,2,10,23,3,2,05中正區,中正區忠孝西路1段與館前路口,0,1,1,B01,1,59.0,3.0,8.0,50,4.0,2.0
20663,108,2,10,23,3,2,05中正區,中正區忠孝西路1段與館前路口,0,1,2,C03,2,56.0,2.0,8.0,50,4.0,2.0
20664,108,2,17,20,21,2,05中正區,中正區公園路15號,0,1,1,C03,2,55.0,2.0,8.0,50,14.0,9.0
20665,108,2,17,20,21,2,05中正區,中正區公園路15號,0,1,2,E03,3,0.0,,8.0,50,14.0,9.0
20666,108,1,3,14,55,2,05中正區,中正區北平東路與紹興北街口,0,1,1,B12,1,34.0,3.0,7.0,50,3.0,1.0
20667,108,1,3,14,55,2,05中正區,中正區北平東路與紹興北街口,0,1,2,H01,2,62.0,2.0,7.0,50,3.0,1.0
20668,108,1,30,20,12,2,05中正區,中正區公園路與貴陽街1段口,0,2,1,C03,2,21.0,2.0,8.0,50,4.0,1.0
20669,108,1,30,20,12,2,05中正區,中正區公園路與貴陽街1段口,0,2,2,C03,1,46.0,2.0,8.0,50,4.0,1.0
20670,108,2,10,18,2,2,05中正區,中正區信義路2段與連雲街口,0,1,2,B03,1,46.0,3.0,7.0,50,4.0,2.0
20671,108,2,10,18,2,2,05中正區,中正區信義路2段與連雲街口,0,1,1,C03,1,64.0,3.0,7.0,50,4.0,2.0
20672,108,2,10,18,2,2,05中正區,中正區信義路2段與連雲街口,0,1,3,H02,2,57.0,2.0,7.0,50,4.0,2.0
20673,108,1,3,15,32,2,05中正區,中正區新生南路1段與新生南路1段140巷口,0,1,1,C03,1,72.0,2.0,7.0,50,3.0,2.0
20674,108,1,3,15,32,2,05中正區,中正區新生南路1段與新生南路1段140巷口,0,1,2,C03,2,23.0,4.0,7.0,50,3.0,2.0
20675,108,12,26,23,14,2,05中正區,中正區市民大道2段281燈桿,0,1,1,C03,1,25.0,2.0,7.0,40,14.0,9.0
20676,108,12,26,23,14,2,05中正區,中正區市民大道2段281燈桿,0,1,2,C03,1,26.0,3.0,7.0,40,14.0,9.0
20677,108,12,28,20,45,2,05中正區,中正區林森南路與徐州路18巷口,0,1,2,C03,2,21.0,2.0,8.0,0,4.0,2.0
20678,108,12,31,18,34,2,05中正區,中正區市民大道1段168號與市民大道1段口前,0,3,3,H02,2,25.0,2.0,7.0,40,3.0,2.0
20679,108,12,31,19,0,2,05中正區,中正區中華路1段與愛國西路口口,0,1,1,B03,1,35.0,3.0,7.0,50,4.0,2.0
20680,108,12,28,20,45,2,05中正區,中正區林森南路與徐州路18巷口,0,1,1,C03,4,0.0,4.0,8.0,0,4.0,2.0
20681,108,12,18,8,15,2,05中正區,中正區青島東路9號,0,1,1,B01,1,59.0,3.0,7.0,50,14.0,8.0
20682,108,12,18,8,15,2,05中正區,中正區青島東路9號,0,1,2,H02,1,40.0,3.0,7.0,50,14.0,8.0
20683,108,12,18,8,15,2,05中正區,中正區青島東路9號,0,1,3,C03,2,37.0,2.0,7.0,50,14.0,8.0
20684,108,12,26,18,0,2,05中正區,中正區重慶南路1段與開封街1段口,0,2,1,C03,2,27.0,2.0,8.0,50,4.0,1.0
20685,108,12,26,18,0,2,05中正區,中正區重慶南路1段與開封街1段口,0,2,2,C03,2,27.0,2.0,8.0,50,4.0,1.0
20686,108,12,28,10,25,2,05中正區,中正區金山南路1段與濟南路2段口,0,1,1,B03,2,35.0,3.0,8.0,50,4.0,1.0
20687,108,12,28,10,25,2,05中正區,中正區金山南路1段與濟南路2段口,0,1,2,H01,1,15.0,2.0,8.0,50,4.0,1.0
20688,108,12,28,13,45,2,05中正區,中正區林森南路與青島東路口,0,1,1,C03,1,22.0,2.0,8.0,50,4.0,1.0
20689,108,12,28,13,45,2,05中正區,中正區林森南路與青島東路口,0,1,2,F01,1,18.0,3.0,8.0,50,4.0,1.0
20690,108,12,19,8,10,2,05中正區,中正區濟南路2段與臨沂街口,0,1,1,C03,1,45.0,3.0,7.0,50,4.0,1.0
20691,108,12,19,8,10,2,05中正區,中正區濟南路2段與臨沂街口,0,1,2,F01,1,53.0,2.0,7.0,50,4.0,1.0
20692,108,12,30,16,0,2,05中正區,中正區市民大道3段與金山北路口,0,2,2,H01,1,63.0,2.0,6.0,0,4.0,1.0
20693,108,12,30,16,0,2,05中正區,中正區市民大道3段與金山北路口,0,2,3,H01,1,3.0,2.0,6.0,0,4.0,1.0
20694,108,12,30,16,0,2,05中正區,中正區市民大道3段與金山北路口,0,2,1,,4,0.0,4.0,6.0,0,4.0,1.0
20695,108,12,31,17,11,2,05中正區,中正區中華路1段55號,0,1,1,H01,1,68.0,3.0,7.0,0,14.0,9.0
20696,108,12,31,17,11,2,05中正區,中正區中華路1段55號,0,1,2,C03,1,18.0,2.0,7.0,0,14.0,9.0
20697,108,12,31,17,11,2,05中正區,中正區中華路1段55號,0,1,3,C03,1,34.0,3.0,7.0,0,14.0,9.0
20698,108,12,26,21,30,2,05中正區,中正區中山南路與凱達格蘭大道口,0,1,1,B03,1,62.0,3.0,8.0,50,16.0,8.0
20699,108,12,26,21,30,2,05中正區,中正區中山南路與凱達格蘭大道口,0,1,2,C03,1,31.0,2.0,8.0,50,16.0,8.0
20700,108,12,27,11,9,2,05中正區,中正區新生南路1段與仁愛路2段口,0,1,1,B03,1,61.0,3.0,8.0,50,4.0,1.0
20701,108,12,27,11,9,2,05中正區,中正區新生南路1段與仁愛路2段口,0,1,2,C03,1,71.0,2.0,8.0,50,4.0,1.0
20702,108,12,27,11,9,2,05中正區,中正區新生南路1段與仁愛路2段口,0,1,3,B01,4,0.0,4.0,8.0,50,4.0,1.0
20703,108,12,28,10,56,2,05中正區,中正區市民大道1段與承德路1段口,0,3,1,C03,1,23.0,2.0,8.0,40,4.0,1.0
20704,108,12,28,10,56,2,05中正區,中正區市民大道1段與承德路1段口,0,3,2,C03,2,23.0,2.0,8.0,40,4.0,1.0
20705,108,12,28,10,56,2,05中正區,中正區市民大道1段與承德路1段口,0,3,3,C03,2,48.0,2.0,8.0,40,4.0,1.0
20706,108,12,28,8,44,2,05中正區,中正區金山南路1段25號,0,1,2,C03,1,28.0,2.0,8.0,50,14.0,9.0
20707,108,12,28,8,44,2,05中正區,中正區金山南路1段25號,0,1,1,B01,1,57.0,4.0,8.0,50,14.0,9.0
20708,108,12,31,11,3,2,05中正區,中正區公園路與常德街口,0,1,1,C03,2,61.0,2.0,8.0,50,3.0,2.0
20709,108,12,31,11,3,2,05中正區,中正區公園路與常德街口,0,1,2,B03,1,36.0,3.0,8.0,50,3.0,2.0
20710,108,12,20,18,45,2,05中正區,中正區北平東路與天津街口,0,1,1,B03,1,53.0,3.0,6.0,50,4.0,1.0
20711,108,12,20,18,45,2,05中正區,中正區北平東路與天津街口,0,1,2,C03,1,38.0,2.0,6.0,50,4.0,1.0
20712,108,12,22,13,50,2,05中正區,中正區臨沂街與金山南路1段67巷口,0,3,1,C03,2,22.0,2.0,7.0,50,4.0,1.0
20713,108,12,22,13,50,2,05中正區,中正區臨沂街與金山南路1段67巷口,0,3,2,C03,1,20.0,2.0,7.0,50,4.0,1.0
20714,108,12,22,13,50,2,05中正區,中正區臨沂街與金山南路1段67巷口,0,3,3,H02,2,51.0,2.0,7.0,50,4.0,1.0
20715,108,12,25,16,20,2,05中正區,中正區忠孝東路1段58號,0,1,1,B01,1,53.0,3.0,8.0,50,14.0,7.0
20716,108,12,25,16,20,2,05中正區,中正區忠孝東路1段58號,0,1,2,C03,1,64.0,2.0,8.0,50,14.0,7.0
20717,108,12,31,23,35,2,05中正區,中正區新生南路1段6號,0,3,1,C03,1,21.0,2.0,8.0,50,14.0,9.0
20718,108,12,31,23,35,2,05中正區,中正區新生南路1段6號,0,3,2,C03,1,24.0,2.0,8.0,50,14.0,9.0
20719,108,12,31,23,35,2,05中正區,中正區新生南路1段6號,0,3,3,H02,2,24.0,2.0,8.0,50,14.0,9.0
20720,108,12,27,16,19,2,05中正區,中正區貴陽街1段58號,0,1,1,B01,1,67.0,3.0,8.0,50,14.0,9.0
20721,108,12,27,16,19,2,05中正區,中正區貴陽街1段58號,0,1,2,C04,2,67.0,2.0,8.0,50,14.0,9.0
20722,108,12,23,8,40,2,05中正區,中正區連雲街與連雲街74巷口,0,1,1,C03,1,43.0,3.0,8.0,40,3.0,1.0
20723,108,12,23,8,40,2,05中正區,中正區連雲街與連雲街74巷口,0,1,2,C03,1,29.0,2.0,8.0,40,3.0,1.0
20724,108,12,26,6,32,2,05中正區,中正區中山北路1段與北平東路口,0,1,2,C03,1,20.0,2.0,7.0,50,4.0,2.0
20725,108,12,26,6,32,2,05中正區,中正區中山北路1段與北平東路口,0,1,1,,3,0.0,,7.0,50,4.0,2.0
20726,108,12,27,17,46,2,05中正區,中正區中山北路1段與北平西路口,0,1,1,B01,1,58.0,3.0,7.0,50,4.0,2.0
20727,108,12,27,17,46,2,05中正區,中正區中山北路1段與北平西路口,0,1,2,C04,2,45.0,2.0,7.0,50,4.0,2.0
20728,108,12,27,22,49,2,05中正區,中正區青島東路與林森南路口,0,1,1,B01,1,65.0,3.0,7.0,50,4.0,1.0
20729,108,12,27,22,49,2,05中正區,中正區青島東路與林森南路口,0,1,2,C03,1,25.0,2.0,7.0,50,4.0,1.0
20730,108,12,31,15,58,2,05中正區,中正區重慶南路1段與漢口街1段口,0,1,1,B03,1,51.0,3.0,7.0,50,4.0,2.0
20731,108,12,31,15,58,2,05中正區,中正區重慶南路1段與漢口街1段口,0,1,2,C03,1,20.0,2.0,7.0,50,4.0,2.0
20732,108,12,31,17,57,2,05中正區,中正區中山南路臺大醫院五東大門前,0,1,1,C03,2,30.0,2.0,7.0,50,14.0,9.0
20733,108,12,31,17,57,2,05中正區,中正區中山南路臺大醫院五東大門前,0,1,2,B11,1,35.0,3.0,7.0,50,14.0,9.0
20734,108,12,31,23,10,2,05中正區,中正區信陽街與南陽街口,0,1,1,B12,2,62.0,3.0,7.0,30,4.0,1.0
20735,108,12,31,23,10,2,05中正區,中正區信陽街與南陽街口,0,1,2,C03,1,19.0,2.0,7.0,30,4.0,1.0
20736,108,12,28,18,35,2,05中正區,中正區北平東路與天津街口,0,1,2,H01,1,4.0,2.0,8.0,50,4.0,2.0
20737,108,12,28,18,35,2,05中正區,中正區北平東路與天津街口,0,1,1,,4,0.0,4.0,8.0,50,4.0,2.0
20738,108,12,28,20,38,2,05中正區,中正區新生南路1段58巷與新生南路1段口,0,1,1,B03,1,63.0,3.0,8.0,50,3.0,2.0
20739,108,12,28,20,38,2,05中正區,中正區新生南路1段58巷與新生南路1段口,0,1,2,C03,1,24.0,2.0,8.0,50,3.0,2.0
20740,108,12,31,18,34,2,05中正區,中正區市民大道1段168號與市民大道1段口前,0,3,1,C03,1,24.0,2.0,7.0,40,3.0,2.0
20741,108,12,31,18,34,2,05中正區,中正區市民大道1段168號與市民大道1段口前,0,3,2,C03,1,38.0,2.0,7.0,40,3.0,2.0
20742,108,12,31,19,0,2,05中正區,中正區中華路1段與愛國西路口口,0,1,2,C03,1,24.0,2.0,7.0,50,4.0,2.0
20743,108,12,29,19,36,2,05中正區,中正區懷寧街與貴陽街1段口,0,1,1,B01,1,43.0,3.0,6.0,50,3.0,1.0
20744,108,12,29,19,36,2,05中正區,中正區懷寧街與貴陽街1段口,0,1,2,C03,1,41.0,2.0,6.0,50,3.0,1.0
20745,108,12,29,19,36,2,05中正區,中正區懷寧街與貴陽街1段口,0,1,3,,3,0.0,,6.0,50,3.0,1.0
20746,108,12,27,22,14,2,05中正區,中正區愛國東路與延平南路口,0,1,2,C03,1,29.0,2.0,7.0,50,14.0,9.0
20747,108,12,27,22,14,2,05中正區,中正區愛國東路與延平南路口,0,1,1,,4,0.0,4.0,7.0,50,14.0,9.0
20748,108,12,27,22,14,2,05中正區,中正區愛國東路與延平南路口,0,1,3,,3,0.0,,7.0,50,14.0,9.0
20749,108,10,21,5,30,2,05中正區,中正區市民大道2段與天津街口,0,2,1,C03,1,18.0,2.0,7.0,40,4.0,2.0
20750,108,10,21,5,30,2,05中正區,中正區市民大道2段與天津街口,0,2,2,C03,2,31.0,2.0,7.0,40,4.0,2.0
20751,108,10,13,7,15,2,05中正區,中正區忠孝西路1段50號,0,1,2,C03,1,23.0,2.0,8.0,50,14.0,7.0
20752,108,10,13,7,15,2,05中正區,中正區忠孝西路1段50號,0,1,1,A05,1,49.0,4.0,8.0,50,14.0,7.0
20753,108,10,22,18,40,2,05中正區,中正區中山南路與信義路1段口,0,1,1,C03,1,26.0,2.0,8.0,50,5.0,1.0
20754,108,10,22,18,40,2,05中正區,中正區中山南路與信義路1段口,0,1,2,B03,1,58.0,3.0,8.0,50,5.0,1.0
20755,108,10,27,19,15,2,05中正區,中正區中山南路7號,0,1,1,C03,1,24.0,3.0,8.0,50,14.0,9.0
20756,108,10,27,19,15,2,05中正區,中正區中山南路7號,0,1,2,C03,1,23.0,2.0,8.0,50,14.0,9.0
20757,108,10,28,18,0,2,05中正區,中正區市民大道1段168號,0,2,1,B01,1,51.0,3.0,8.0,40,14.0,13.0
20758,108,10,28,18,0,2,05中正區,中正區市民大道1段168號,0,2,2,C03,1,24.0,2.0,8.0,40,14.0,13.0
20759,108,10,28,18,0,2,05中正區,中正區市民大道1段168號,0,2,3,H02,2,24.0,2.0,8.0,40,14.0,13.0
20760,108,11,6,12,41,2,05中正區,中正區中華路1段與漢口街1段口,0,1,1,B01,1,54.0,4.0,8.0,50,4.0,1.0
20761,108,11,6,12,41,2,05中正區,中正區中華路1段與漢口街1段口,0,1,2,H01,2,59.0,2.0,8.0,50,4.0,1.0
20762,108,11,5,13,40,2,05中正區,中正區中山南路與仁愛路1段口,0,1,1,C03,1,19.0,2.0,7.0,50,4.0,1.0
20763,108,11,5,13,40,2,05中正區,中正區中山南路與仁愛路1段口,0,1,2,B03,2,54.0,3.0,7.0,50,4.0,1.0
20764,108,11,5,19,37,2,05中正區,中正區林森南路43號,0,2,1,C03,1,65.0,2.0,8.0,50,14.0,7.0
20765,108,11,5,19,37,2,05中正區,中正區林森南路43號,0,2,2,C03,2,20.0,2.0,8.0,50,14.0,7.0
20766,108,11,9,17,25,2,05中正區,中正區重慶南路1段與凱達格蘭大道口,0,1,1,C03,1,25.0,2.0,8.0,50,3.0,2.0
20767,108,11,9,17,25,2,05中正區,中正區重慶南路1段與凱達格蘭大道口,0,1,2,B02,1,53.0,3.0,8.0,50,3.0,2.0
20768,108,10,23,21,23,2,05中正區,中正區襄陽路與館前路口,0,3,1,C03,1,20.0,2.0,7.0,50,4.0,1.0
20769,108,10,23,21,23,2,05中正區,中正區襄陽路與館前路口,0,3,2,C03,2,22.0,2.0,7.0,50,4.0,1.0
20770,108,10,23,21,23,2,05中正區,中正區襄陽路與館前路口,0,3,3,H02,2,17.0,2.0,7.0,50,4.0,1.0
20771,108,10,28,11,18,2,05中正區,中正區市民大道1段往東火車站北2門前,0,1,1,F01,1,15.0,2.0,8.0,0,14.0,9.0
20772,108,10,28,11,18,2,05中正區,中正區市民大道1段往東火車站北2門前,0,1,2,B01,1,63.0,3.0,8.0,0,14.0,9.0
20773,108,11,1,18,20,2,05中正區,中正區北平東路與林森北路口,0,2,1,C03,2,34.0,2.0,7.0,50,4.0,1.0
20774,108,11,1,18,20,2,05中正區,中正區北平東路與林森北路口,0,2,2,C03,2,21.0,2.0,7.0,50,4.0,1.0
20775,108,11,4,8,15,2,05中正區,中正區中山南路與愛國西路口,0,1,1,C03,1,53.0,3.0,7.0,50,4.0,2.0
20776,108,11,4,8,15,2,05中正區,中正區中山南路與愛國西路口,0,1,2,C03,2,27.0,2.0,7.0,50,4.0,2.0
20777,108,11,2,19,11,2,05中正區,中正區鎮江街與青島東路口,0,2,1,C03,1,28.0,2.0,8.0,50,4.0,1.0
20778,108,11,2,19,11,2,05中正區,中正區鎮江街與青島東路口,0,2,2,C03,1,20.0,2.0,8.0,50,4.0,1.0
20779,108,11,7,13,30,2,05中正區,中正區中華路1段91巷與中華路1段口口,0,1,1,B03,1,31.0,3.0,8.0,50,3.0,1.0
20780,108,11,7,13,30,2,05中正區,中正區中華路1段91巷與中華路1段口口,0,1,2,C03,1,18.0,2.0,8.0,50,3.0,1.0
20781,108,11,15,11,20,2,05中正區,中正區懷寧街與貴陽街1段口,0,1,1,B03,2,39.0,3.0,8.0,50,3.0,1.0
20782,108,11,15,11,20,2,05中正區,中正區懷寧街與貴陽街1段口,0,1,2,C03,1,19.0,2.0,8.0,50,3.0,1.0
20783,108,11,15,12,20,2,05中正區,中正區忠孝東路2段與臨沂街口,0,1,1,B01,1,50.0,3.0,8.0,50,4.0,1.0
20784,108,11,15,12,20,2,05中正區,中正區忠孝東路2段與臨沂街口,0,1,2,C03,1,31.0,2.0,8.0,50,4.0,1.0
20785,108,11,20,10,18,2,05中正區,中正區中山北路1段與市民大道1段口,0,1,1,C03,2,19.0,3.0,8.0,40,4.0,1.0
20786,108,11,20,10,18,2,05中正區,中正區中山北路1段與市民大道1段口,0,1,2,C03,1,29.0,2.0,8.0,40,4.0,1.0
20787,108,11,20,10,18,2,05中正區,中正區中山北路1段與市民大道1段口,0,1,3,C03,1,53.0,3.0,8.0,40,4.0,1.0
20788,108,10,17,10,15,2,05中正區,中正區忠孝東路1段與杭州南路1段口,0,1,1,C03,1,65.0,3.0,8.0,50,4.0,1.0
20789,108,10,17,10,15,2,05中正區,中正區忠孝東路1段與杭州南路1段口,0,1,2,C03,1,47.0,2.0,8.0,50,4.0,1.0
