,發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
19689,107,12,14,17,20,2,05中正區,中正區市民大道1段與天津街口,0,1,1,C03,1,24.0,2.0,7,40,4.0,2.0
19690,107,12,14,17,20,2,05中正區,中正區市民大道1段與天津街口,0,1,2,B03,1,45.0,3.0,7,40,4.0,2.0
19691,107,12,10,9,52,2,05中正區,中正區鄭州路與重慶北路1段口,0,1,1,C03,1,29.0,3.0,7,40,4.0,1.0
19692,107,12,10,9,52,2,05中正區,中正區鄭州路與重慶北路1段口,0,1,2,C03,1,38.0,2.0,7,40,4.0,1.0
19693,107,12,13,17,23,2,05中正區,中正區中山南路與信義路1段口,0,2,1,C03,2,19.0,2.0,6,50,14.0,9.0
19694,107,12,13,17,23,2,05中正區,中正區中山南路與信義路1段口,0,2,2,F01,1,15.0,2.0,6,50,14.0,9.0
19695,107,12,14,8,21,2,05中正區,中正區漢口街1段110號,0,2,1,C03,2,24.0,2.0,6,50,14.0,9.0
19696,107,12,14,8,21,2,05中正區,中正區漢口街1段110號,0,2,2,C03,2,34.0,2.0,6,50,14.0,9.0
19697,107,12,14,8,21,2,05中正區,中正區漢口街1段110號,0,2,3,F01,1,50.0,4.0,6,50,14.0,9.0
19698,107,12,5,18,3,2,05中正區,中正區公園路台大醫院1號出口,0,1,1,C03,1,46.0,2.0,7,50,14.0,9.0
19699,107,12,5,18,3,2,05中正區,中正區公園路台大醫院1號出口,0,1,2,B01,1,61.0,3.0,7,50,14.0,9.0
19700,107,12,13,22,14,2,05中正區,中正區市民大道1段168號,0,1,1,C03,1,21.0,2.0,6,50,15.0,9.0
19701,107,12,13,22,14,2,05中正區,中正區市民大道1段168號,0,1,2,B02,1,33.0,3.0,6,50,15.0,9.0
19702,107,11,29,14,28,2,05中正區,中正區新生南路1段與濟南路2段口,0,1,1,B02,2,18.0,3.0,8,50,4.0,1.0
19703,107,11,29,14,28,2,05中正區,中正區新生南路1段與濟南路2段口,0,1,2,C03,1,34.0,2.0,8,50,4.0,1.0
19704,107,12,2,18,37,2,05中正區,中正區金山北路1段三創旁,0,1,1,C04,1,24.0,3.0,7,50,14.0,9.0
19705,107,12,2,18,37,2,05中正區,中正區金山北路1段三創旁,0,1,3,B03,1,60.0,3.0,7,50,14.0,9.0
19706,107,12,2,18,37,2,05中正區,中正區金山北路1段三創旁,0,1,2,B03,1,37.0,3.0,7,50,14.0,9.0
19707,107,12,2,18,37,2,05中正區,中正區金山北路1段三創旁,0,1,4,H02,2,24.0,2.0,7,50,14.0,9.0
19708,107,12,4,19,12,2,05中正區,中正區林森南路3巷與林森南路口,0,1,1,B02,1,50.0,3.0,7,50,14.0,9.0
19709,107,12,4,19,12,2,05中正區,中正區林森南路3巷與林森南路口,0,1,2,C03,1,58.0,2.0,7,50,14.0,9.0
19710,107,12,9,7,57,2,05中正區,中正區銅山街11巷與銅山街口,0,1,1,B01,1,60.0,3.0,6,40,4.0,1.0
19711,107,12,9,7,57,2,05中正區,中正區銅山街11巷與銅山街口,0,1,2,C03,2,38.0,2.0,6,40,4.0,1.0
19712,107,12,9,17,53,2,05中正區,中正區凱達格蘭大道景福門,0,1,1,B02,1,30.0,2.0,7,50,16.0,9.0
19713,107,12,9,17,53,2,05中正區,中正區凱達格蘭大道景福門,0,1,2,B01,1,57.0,3.0,7,50,16.0,9.0
19714,107,12,10,12,24,2,05中正區,中正區長沙街1段與桃源街口,0,1,1,B12,1,47.0,3.0,6,40,4.0,1.0
19715,107,12,10,12,24,2,05中正區,中正區長沙街1段與桃源街口,0,1,2,H01,2,59.0,2.0,6,40,4.0,1.0
19716,107,12,22,11,31,2,05中正區,中正區鄭州路與重慶北路1段口,0,1,1,C03,1,29.0,3.0,8,40,3.0,2.0
19717,107,12,22,11,31,2,05中正區,中正區鄭州路與重慶北路1段口,0,1,2,C03,2,30.0,2.0,8,40,3.0,2.0
19718,107,12,22,11,31,2,05中正區,中正區鄭州路與重慶北路1段口,0,1,3,B03,1,79.0,3.0,8,40,3.0,2.0
19719,107,12,17,17,54,2,05中正區,中正區中山南路與信義路1段口,0,1,1,B03,1,71.0,3.0,7,50,5.0,1.0
19720,107,12,17,17,54,2,05中正區,中正區中山南路與信義路1段口,0,1,2,C03,1,19.0,2.0,7,50,5.0,1.0
19721,107,12,20,17,32,2,05中正區,中正區鄭州路與重慶北路1段口,0,2,1,C03,1,48.0,2.0,7,40,4.0,1.0
19722,107,12,20,17,32,2,05中正區,中正區鄭州路與重慶北路1段口,0,2,2,C03,1,28.0,2.0,7,40,4.0,1.0
19723,107,12,23,9,58,2,05中正區,中正區中華路1段與長沙街1段口,0,3,1,C03,1,31.0,2.0,6,50,4.0,1.0
19724,107,12,23,9,58,2,05中正區,中正區中華路1段與長沙街1段口,0,3,2,C03,1,22.0,2.0,6,50,4.0,1.0
19725,107,12,23,9,58,2,05中正區,中正區中華路1段與長沙街1段口,0,3,3,H02,1,27.0,2.0,6,50,4.0,1.0
19726,107,12,26,18,24,2,05中正區,中正區中華路1段與貴陽街1段口,0,2,1,B03,1,47.0,3.0,7,50,3.0,2.0
19727,107,12,26,18,24,2,05中正區,中正區中華路1段與貴陽街1段口,0,2,2,C03,1,20.0,2.0,7,50,3.0,2.0
19728,107,12,26,18,24,2,05中正區,中正區中華路1段與貴陽街1段口,0,2,3,H02,1,22.0,2.0,7,50,3.0,2.0
19729,107,12,27,22,2,2,05中正區,中正區中山北路1段與北平西路口,0,1,1,B01,1,55.0,3.0,7,50,5.0,1.0
19730,107,12,27,22,2,2,05中正區,中正區中山北路1段與北平西路口,0,1,2,C03,1,33.0,2.0,7,50,5.0,1.0
19731,107,12,27,22,2,2,05中正區,中正區中山北路1段與北平西路口,0,1,3,B03,2,47.0,3.0,7,50,5.0,1.0
19732,107,12,27,19,41,2,05中正區,中正區青島東路與忠孝東路1段84巷口,0,2,1,C03,1,49.0,2.0,8,30,3.0,2.0
19733,107,12,27,19,41,2,05中正區,中正區青島東路與忠孝東路1段84巷口,0,2,2,H01,2,79.0,2.0,8,30,3.0,2.0
19734,107,12,6,18,30,2,05中正區,中正區濟南路1段71號,0,2,1,C03,1,56.0,2.0,8,50,14.0,7.0
19735,107,12,6,18,30,2,05中正區,中正區濟南路1段71號,0,2,2,C03,1,41.0,2.0,8,50,14.0,7.0
19736,107,12,8,20,35,2,05中正區,中正區中山南路與濟南路1段口,0,1,1,C03,1,23.0,2.0,6,50,3.0,1.0
19737,107,12,8,20,35,2,05中正區,中正區中山南路與濟南路1段口,0,1,2,C03,2,30.0,3.0,6,50,3.0,1.0
19738,107,12,8,20,35,2,05中正區,中正區中山南路與濟南路1段口,0,1,3,C03,1,26.0,3.0,6,50,3.0,1.0
19739,107,12,9,17,20,2,05中正區,中正區中山南路與青島西路口,0,2,1,C03,1,23.0,2.0,7,50,4.0,1.0
19740,107,12,9,17,20,2,05中正區,中正區中山南路與青島西路口,0,2,2,C03,1,36.0,2.0,7,50,4.0,1.0
19741,107,12,12,10,55,2,05中正區,中正區南陽街與信陽街口,0,2,1,C03,1,20.0,2.0,8,50,4.0,1.0
19742,107,12,12,10,55,2,05中正區,中正區南陽街與信陽街口,0,2,2,C03,1,22.0,2.0,8,50,4.0,1.0
19743,107,12,14,8,10,2,05中正區,中正區重慶南路1段130號,0,2,1,B03,1,57.0,3.0,6,50,14.0,9.0
19744,107,12,14,8,10,2,05中正區,中正區重慶南路1段130號,0,2,2,C03,1,24.0,2.0,6,50,14.0,9.0
19745,107,12,14,8,10,2,05中正區,中正區重慶南路1段130號,0,2,3,H02,2,24.0,2.0,6,50,14.0,9.0
19746,107,12,14,18,10,2,05中正區,中正區寶慶路3號與懷寧街口,0,1,1,C03,2,41.0,2.0,7,50,14.0,9.0
19747,107,12,14,18,10,2,05中正區,中正區寶慶路3號與懷寧街口,0,1,2,B03,2,45.0,3.0,7,50,14.0,9.0
19748,107,12,15,12,40,2,05中正區,中正區重慶南路1段100號,0,1,1,C03,2,38.0,2.0,8,50,14.0,9.0
19749,107,12,15,12,40,2,05中正區,中正區重慶南路1段100號,0,1,2,B03,2,44.0,3.0,8,50,14.0,9.0
19750,107,12,15,14,5,2,05中正區,中正區中山南路與凱達格蘭大道口,0,2,1,B01,1,62.0,3.0,8,50,5.0,1.0
19751,107,12,15,14,5,2,05中正區,中正區中山南路與凱達格蘭大道口,0,2,2,C03,1,19.0,2.0,8,50,5.0,1.0
19752,107,12,15,14,5,2,05中正區,中正區中山南路與凱達格蘭大道口,0,2,3,H02,2,18.0,2.0,8,50,5.0,1.0
19753,107,12,19,18,30,2,05中正區,中正區仁愛路1段2-4號與信義路1段口,0,1,1,B02,1,56.0,3.0,8,50,14.0,9.0
19754,107,12,19,18,30,2,05中正區,中正區仁愛路1段2-4號與信義路1段口,0,1,2,C03,2,39.0,2.0,8,50,14.0,9.0
19755,107,12,19,18,30,2,05中正區,中正區仁愛路1段2-4號與信義路1段口,0,1,3,H02,2,9.0,3.0,8,50,14.0,9.0
19756,107,12,19,20,20,2,05中正區,中正區許昌街17號,0,1,1,C03,1,21.0,2.0,8,50,14.0,9.0
19757,107,12,19,20,20,2,05中正區,中正區許昌街17號,0,1,2,B03,1,56.0,3.0,8,50,14.0,9.0
19758,107,12,19,20,20,2,05中正區,中正區許昌街17號,0,1,3,B03,1,51.0,3.0,8,50,14.0,9.0
19759,107,12,20,20,25,2,05中正區,中正區中華路1段與貴陽街1段口,0,1,1,B01,1,27.0,3.0,8,50,4.0,1.0
19760,107,12,20,20,25,2,05中正區,中正區中華路1段與貴陽街1段口,0,1,2,C03,1,57.0,2.0,8,50,4.0,1.0
19761,107,12,20,22,55,2,05中正區,中正區懷寧街64號,0,1,1,B03,2,51.0,3.0,8,50,14.0,9.0
19762,107,12,20,22,55,2,05中正區,中正區懷寧街64號,0,1,2,H01,2,62.0,2.0,8,50,14.0,9.0
19763,107,12,1,13,28,2,05中正區,中正區鄭州路與重慶北路1段口,0,2,1,C03,1,21.0,2.0,8,40,4.0,2.0
19764,107,12,1,13,28,2,05中正區,中正區鄭州路與重慶北路1段口,0,2,2,C03,2,20.0,2.0,8,40,4.0,2.0
19765,107,12,18,19,33,2,05中正區,中正區八德路1段與金山北路口,0,1,1,C03,1,43.0,2.0,8,50,5.0,2.0
19766,107,12,18,19,33,2,05中正區,中正區八德路1段與金山北路口,0,1,2,A02,1,48.0,3.0,8,50,5.0,2.0
19767,107,2,19,16,38,2,05中正區,中正區羅斯福路3段90號,0,1,1,B03,1,37.0,3.0,8,40,14.0,9.0
19768,107,2,19,16,38,2,05中正區,中正區羅斯福路3段90號,0,1,2,C03,2,28.0,2.0,8,40,14.0,9.0
19769,107,4,26,8,10,2,05中正區,中正區羅斯福路2段與杭州南路1段口,0,2,1,C03,1,56.0,2.0,8,50,5.0,1.0
19770,107,4,26,8,10,2,05中正區,中正區羅斯福路2段與杭州南路1段口,0,2,2,C03,1,38.0,2.0,8,50,5.0,1.0
19771,107,6,7,9,4,2,05中正區,中正區汀州路1段與三元街口,0,1,1,C03,1,36.0,4.0,8,50,14.0,9.0
19772,107,6,7,9,4,2,05中正區,中正區汀州路1段與三元街口,0,1,2,C03,1,63.0,2.0,8,50,14.0,9.0
19773,107,6,19,10,55,2,05中正區,中正區詔安街與詔安街26巷口,0,1,1,B02,1,28.0,3.0,8,40,13.0,9.0
19774,107,4,26,15,45,2,05中正區,中正區和平西路2段102號,0,1,1,,4,0.0,4.0,8,50,14.0,9.0
19775,107,4,26,15,45,2,05中正區,中正區和平西路2段102號,0,1,2,C03,1,47.0,3.0,8,50,14.0,9.0
19776,107,4,26,15,45,2,05中正區,中正區和平西路2段102號,0,1,3,C02,1,45.0,2.0,8,50,14.0,9.0
19777,107,4,27,9,0,2,05中正區,中正區羅斯福路3段62號,0,1,1,B01,1,57.0,3.0,8,50,14.0,9.0
19778,107,4,27,9,0,2,05中正區,中正區羅斯福路3段62號,0,1,2,H02,2,36.0,3.0,8,50,14.0,9.0
19779,107,4,27,9,0,2,05中正區,中正區羅斯福路3段62號,0,1,3,C03,2,56.0,2.0,8,50,14.0,9.0
19780,107,6,19,10,55,2,05中正區,中正區詔安街與詔安街26巷口,0,1,2,C03,1,59.0,2.0,8,40,13.0,9.0
19781,107,6,19,14,4,2,05中正區,中正區汀州路1段與三元街口,0,1,1,C03,1,65.0,4.0,8,0,14.0,9.0
19782,107,6,19,14,4,2,05中正區,中正區汀州路1段與三元街口,0,1,2,C03,1,52.0,2.0,8,0,14.0,9.0
19783,107,6,19,17,0,2,05中正區,中正區中華路2段與西藏路口,0,2,1,A12,1,30.0,3.0,8,50,14.0,9.0
19784,107,6,19,17,0,2,05中正區,中正區中華路2段與西藏路口,0,2,2,C03,1,72.0,2.0,8,50,14.0,9.0
19785,107,6,19,17,0,2,05中正區,中正區中華路2段與西藏路口,0,2,3,H02,2,69.0,2.0,8,50,14.0,9.0
19786,107,6,26,8,39,2,05中正區,中正區重慶南路3段與汀州路2段口,0,1,1,B03,2,49.0,3.0,8,50,14.0,9.0
19787,107,6,26,8,39,2,05中正區,中正區重慶南路3段與汀州路2段口,0,1,2,C03,2,62.0,2.0,8,50,14.0,9.0
19788,107,11,26,9,28,2,05中正區,中正區汀州路3段與基隆路4段口,0,1,1,B03,1,46.0,3.0,8,50,14.0,8.0
19789,107,11,26,9,28,2,05中正區,中正區汀州路3段與基隆路4段口,0,1,2,C03,1,18.0,2.0,8,50,14.0,8.0
19790,107,12,7,8,19,2,05中正區,中正區廈門街25巷4弄,0,1,1,C03,1,41.0,2.0,6,30,14.0,9.0
19791,107,12,7,8,19,2,05中正區,中正區廈門街25巷4弄,0,1,2,B03,1,34.0,3.0,6,30,14.0,9.0
19792,107,11,2,23,28,2,05中正區,中正區和平西路1段與三元街口,0,2,1,C03,1,24.0,2.0,7,50,5.0,1.0
19793,107,11,2,23,28,2,05中正區,中正區和平西路1段與三元街口,0,2,2,C03,1,30.0,2.0,7,50,5.0,1.0
19794,107,1,27,9,14,2,05中正區,中正區南昌路2段與南昌路2段42巷口,0,3,1,C03,2,17.0,2.0,7,50,3.0,2.0
19795,107,1,27,9,14,2,05中正區,中正區南昌路2段與南昌路2段42巷口,0,3,2,C03,1,23.0,2.0,7,50,3.0,2.0
19796,107,1,27,9,14,2,05中正區,中正區南昌路2段與南昌路2段42巷口,0,3,3,H02,2,23.0,2.0,7,50,3.0,2.0
19797,107,4,23,10,57,2,05中正區,中正區莒光路2號,0,1,1,C03,1,22.0,2.0,8,40,14.0,8.0
19798,107,4,23,10,57,2,05中正區,中正區莒光路2號,0,1,2,B01,1,57.0,3.0,8,40,14.0,8.0
19799,107,4,14,22,35,2,05中正區,中正區和平西路2段與延平南路口,0,1,1,B03,1,28.0,3.0,8,50,4.0,1.0
19800,107,4,14,22,35,2,05中正區,中正區和平西路2段與延平南路口,0,1,2,C03,1,31.0,2.0,8,50,4.0,1.0
19801,107,4,15,16,30,2,05中正區,中正區重慶南路2段與愛國西路口,0,1,1,B03,1,22.0,3.0,8,50,4.0,1.0
19802,107,4,15,16,30,2,05中正區,中正區重慶南路2段與愛國西路口,0,1,2,C03,2,28.0,2.0,8,50,4.0,1.0
19803,107,4,16,21,27,2,05中正區,中正區中華路2段與南海路口,0,1,1,B03,2,28.0,3.0,6,50,4.0,1.0
19804,107,4,16,21,27,2,05中正區,中正區中華路2段與南海路口,0,1,2,C03,1,22.0,2.0,6,50,4.0,1.0
19805,107,4,20,17,15,2,05中正區,中正區汀州路3段與羅斯福路4段108巷口,0,2,1,C03,1,23.0,2.0,8,50,3.0,2.0
19806,107,4,20,17,15,2,05中正區,中正區汀州路3段與羅斯福路4段108巷口,0,2,2,H01,1,19.0,2.0,8,50,3.0,2.0
19807,107,4,24,9,50,2,05中正區,中正區中華路1段與愛國西路口,0,2,1,B03,2,28.0,3.0,7,50,5.0,1.0
19808,107,4,24,9,50,2,05中正區,中正區中華路1段與愛國西路口,0,2,2,C03,1,54.0,2.0,7,50,5.0,1.0
19809,107,4,24,9,50,2,05中正區,中正區中華路1段與愛國西路口,0,2,3,C03,2,40.0,2.0,7,50,5.0,1.0
19810,107,4,25,8,15,2,05中正區,中正區汀州路2段與金門街12巷23弄口,0,1,1,B03,1,53.0,3.0,8,50,4.0,1.0
19811,107,4,25,8,15,2,05中正區,中正區汀州路2段與金門街12巷23弄口,0,1,2,C03,1,28.0,2.0,8,50,4.0,1.0
19812,107,7,10,9,50,2,05中正區,中正區和平西路1段與南昌路2段口,0,2,1,B01,1,66.0,3.0,7,50,4.0,1.0
19813,107,7,10,9,50,2,05中正區,中正區和平西路1段與南昌路2段口,0,2,2,C03,1,27.0,2.0,7,50,4.0,1.0
19814,107,7,10,9,50,2,05中正區,中正區和平西路1段與南昌路2段口,0,2,3,C03,2,22.0,2.0,7,50,4.0,1.0
19815,107,4,28,20,45,2,05中正區,中正區汀州路3段101號,0,2,1,C03,2,53.0,2.0,8,50,14.0,9.0
19816,107,4,28,20,45,2,05中正區,中正區汀州路3段101號,0,2,2,H01,2,51.0,2.0,8,50,14.0,9.0
19817,107,5,7,21,45,2,05中正區,中正區羅斯福路3段244巷與羅斯福路3段口口,0,2,1,C03,2,27.0,3.0,8,50,3.0,1.0
19818,107,5,7,21,45,2,05中正區,中正區羅斯福路3段244巷與羅斯福路3段口口,0,2,2,C03,2,22.0,2.0,8,50,3.0,1.0
19819,107,5,7,21,45,2,05中正區,中正區羅斯福路3段244巷與羅斯福路3段口口,0,2,3,H02,2,38.0,3.0,8,50,3.0,1.0
19820,107,5,7,21,45,2,05中正區,中正區羅斯福路3段244巷與羅斯福路3段口口,0,2,4,H02,2,21.0,2.0,8,50,3.0,1.0
19821,107,5,8,8,22,2,05中正區,中正區中華路2段與寧波西街口,0,1,1,B01,1,58.0,3.0,7,50,4.0,1.0
19822,107,5,8,8,22,2,05中正區,中正區中華路2段與寧波西街口,0,1,2,C03,2,56.0,2.0,7,50,4.0,1.0
19823,107,5,8,8,22,2,05中正區,中正區中華路2段與寧波西街口,0,1,3,B01,1,57.0,3.0,7,50,4.0,1.0
19824,107,5,8,13,40,2,05中正區,中正區泉州街與三元街口,0,1,1,C03,1,21.0,2.0,7,50,5.0,1.0
19825,107,5,8,13,40,2,05中正區,中正區泉州街與三元街口,0,1,2,B03,1,33.0,3.0,7,50,5.0,1.0
19826,107,5,31,1,20,2,05中正區,中正區羅斯福路3段316巷與羅斯福路3段口口,0,1,1,C03,1,25.0,2.0,8,50,5.0,1.0
19827,107,5,31,1,20,2,05中正區,中正區羅斯福路3段316巷與羅斯福路3段口口,0,1,2,B01,1,42.0,3.0,8,50,5.0,1.0
19828,107,5,13,15,30,2,05中正區,中正區羅斯福路4段72號,0,1,1,C03,4,0.0,4.0,8,50,14.0,9.0
19829,107,5,13,15,30,2,05中正區,中正區羅斯福路4段72號,0,1,2,C03,1,20.0,2.0,8,50,14.0,9.0
19830,107,5,13,15,30,2,05中正區,中正區羅斯福路4段72號,0,1,3,H02,1,20.0,3.0,8,50,14.0,9.0
19831,107,5,13,16,30,2,05中正區,中正區羅斯福路3段與辛亥路1段口,0,2,1,C03,1,18.0,2.0,7,50,4.0,1.0
19832,107,5,13,16,30,2,05中正區,中正區羅斯福路3段與辛亥路1段口,0,2,2,C03,1,23.0,2.0,7,50,4.0,1.0
19833,107,5,14,13,55,2,05中正區,中正區金門街11巷與金門街口,0,2,1,C03,1,51.0,2.0,8,30,4.0,1.0
19834,107,5,14,13,55,2,05中正區,中正區金門街11巷與金門街口,0,2,2,C03,1,53.0,2.0,8,30,4.0,1.0
19835,107,4,20,10,0,2,05中正區,中正區羅斯福路3段150號,0,1,1,C03,1,19.0,2.0,8,50,14.0,9.0
19836,107,4,20,10,0,2,05中正區,中正區羅斯福路3段150號,0,1,2,B12,1,44.0,3.0,8,50,14.0,9.0
19837,107,4,20,10,0,2,05中正區,中正區羅斯福路3段150號,0,1,3,B01,1,61.0,3.0,8,50,14.0,9.0
19838,107,4,25,15,20,2,05中正區,中正區南海路與詔安街口,0,1,1,B01,1,65.0,3.0,8,50,4.0,1.0
19839,107,4,25,15,20,2,05中正區,中正區南海路與詔安街口,0,1,2,C03,1,32.0,2.0,8,50,4.0,1.0
19840,107,4,25,23,2,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段316巷9弄口,0,1,1,C03,1,21.0,2.0,8,40,4.0,1.0
19841,107,4,25,23,2,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段316巷9弄口,0,1,2,B01,1,60.0,3.0,8,40,4.0,1.0
19842,107,5,2,23,19,2,05中正區,中正區重慶南路2段與南海路口,0,1,1,B01,1,62.0,4.0,8,50,4.0,1.0
19843,107,5,2,23,19,2,05中正區,中正區重慶南路2段與南海路口,0,1,2,C03,1,38.0,2.0,8,50,4.0,1.0
19844,107,5,3,14,5,2,05中正區,中正區金門街24巷與汀州路2段178巷口,0,1,1,C03,2,53.0,2.0,6,40,4.0,1.0
19845,107,5,3,14,5,2,05中正區,中正區金門街24巷與汀州路2段178巷口,0,1,2,B03,1,64.0,3.0,6,40,4.0,1.0
19846,107,5,8,21,18,2,05中正區,中正區汀州路2段178巷與汀州路2段口口,0,1,1,B01,1,49.0,3.0,7,50,4.0,1.0
19847,107,5,8,21,18,2,05中正區,中正區汀州路2段178巷與汀州路2段口口,0,1,2,C03,1,21.0,2.0,7,50,4.0,1.0
19848,107,5,10,12,35,2,05中正區,中正區汀州路3段251號,0,1,1,B02,1,40.0,3.0,8,50,14.0,9.0
19849,107,5,10,12,35,2,05中正區,中正區汀州路3段251號,0,1,2,C03,1,22.0,2.0,8,50,14.0,9.0
19850,107,5,3,15,24,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段口口,0,1,1,B03,1,41.0,3.0,7,50,3.0,1.0
19851,107,5,3,15,24,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段口口,0,1,2,C03,1,22.0,2.0,7,50,3.0,1.0
19852,107,5,15,18,38,2,05中正區,中正區金門街44巷與金門街44巷口口,0,1,1,C03,2,30.0,2.0,8,40,3.0,2.0
19853,107,5,15,18,38,2,05中正區,中正區金門街44巷與金門街44巷口口,0,1,2,B03,1,41.0,3.0,8,40,3.0,2.0
19854,107,5,16,17,8,2,05中正區,中正區重慶南路3段127號與重慶南路3段口,0,1,1,,4,0.0,4.0,8,0,3.0,1.0
19855,107,5,16,17,8,2,05中正區,中正區重慶南路3段127號與重慶南路3段口,0,1,2,C03,1,21.0,2.0,8,0,3.0,1.0
19856,107,5,5,22,12,2,05中正區,中正區南海路與羅斯福路1段口,0,1,1,B03,1,39.0,4.0,8,50,4.0,2.0
19857,107,5,5,22,12,2,05中正區,中正區南海路與羅斯福路1段口,0,1,2,H01,1,61.0,2.0,8,50,4.0,2.0
19858,107,5,24,11,55,2,05中正區,中正區汀州路3段104巷與汀州路3段160巷口,0,1,1,C03,1,19.0,2.0,8,30,4.0,1.0
19859,107,5,24,11,55,2,05中正區,中正區汀州路3段104巷與汀州路3段160巷口,0,1,2,B03,2,34.0,3.0,8,30,4.0,1.0
19860,107,5,25,8,52,2,05中正區,中正區汀州路1段與寧波西街口,0,3,1,C03,1,23.0,2.0,8,50,4.0,1.0
19861,107,5,25,8,52,2,05中正區,中正區汀州路1段與寧波西街口,0,3,2,C03,1,36.0,2.0,8,50,4.0,1.0
19862,107,5,25,8,52,2,05中正區,中正區汀州路1段與寧波西街口,0,3,3,H02,2,29.0,2.0,8,50,4.0,1.0
19863,107,5,25,14,14,2,05中正區,中正區南昌路1段與重慶南路2段7巷口,0,1,1,B11,1,40.0,2.0,8,50,4.0,1.0
19864,107,5,25,14,14,2,05中正區,中正區南昌路1段與重慶南路2段7巷口,0,1,2,A02,1,44.0,3.0,8,50,4.0,1.0
19865,107,5,25,16,57,2,05中正區,中正區重慶南路3段127號與重慶南路3段口,0,1,1,H01,4,0.0,4.0,8,0,3.0,1.0
19866,107,5,25,16,57,2,05中正區,中正區重慶南路3段127號與重慶南路3段口,0,1,2,C03,1,25.0,2.0,8,0,3.0,1.0
19867,107,6,4,16,33,2,05中正區,中正區重慶南路3段93號,0,1,1,C03,4,0.0,4.0,8,40,14.0,9.0
19868,107,6,4,16,33,2,05中正區,中正區重慶南路3段93號,0,1,2,A02,4,0.0,4.0,8,40,14.0,9.0
19869,107,6,4,16,33,2,05中正區,中正區重慶南路3段93號,0,1,3,C03,1,28.0,2.0,8,40,14.0,9.0
19870,107,5,3,7,42,2,05中正區,中正區寧波西街與南昌路1段口,0,1,1,B03,1,34.0,3.0,8,50,4.0,1.0
19871,107,5,3,7,42,2,05中正區,中正區寧波西街與南昌路1段口,0,1,2,C04,1,44.0,2.0,8,50,4.0,1.0
19872,107,11,19,8,19,2,05中正區,中正區和平西路1段與廈門街口,0,1,1,B12,2,55.0,3.0,6,50,4.0,1.0
19873,107,11,19,8,19,2,05中正區,中正區和平西路1段與廈門街口,0,1,2,C03,2,38.0,2.0,6,50,4.0,1.0
19874,107,11,19,8,19,2,05中正區,中正區和平西路1段與廈門街口,0,1,3,B12,1,61.0,3.0,6,50,4.0,1.0
19875,107,12,4,8,5,2,05中正區,中正區三元街與寧波西街口,0,1,2,C03,1,24.0,2.0,8,50,4.0,2.0
19876,107,12,4,8,5,2,05中正區,中正區三元街與寧波西街口,0,1,1,,4,0.0,4.0,8,50,4.0,2.0
19877,107,5,7,21,54,2,05中正區,中正區羅斯福路3段與羅斯福路3段140巷口,0,1,1,C03,1,16.0,3.0,8,50,3.0,1.0
19878,107,5,7,21,54,2,05中正區,中正區羅斯福路3段與羅斯福路3段140巷口,0,1,2,C03,1,51.0,2.0,8,50,3.0,1.0
19879,107,5,8,5,26,1,05中正區,中正區泉州街32號對面,1,0,1,B12,1,71.0,3.0,6,50,14.0,7.0
19880,107,5,8,5,26,1,05中正區,中正區泉州街32號對面,1,0,2,F01,2,78.0,1.0,6,50,14.0,7.0
19881,107,5,9,13,57,2,05中正區,中正區中華路2段與中華路2段467巷口,0,2,1,C03,2,60.0,2.0,8,50,3.0,1.0
19882,107,6,25,10,31,2,05中正區,中正區愛國西路與重慶南路2段口,0,1,1,C03,4,0.0,4.0,8,50,4.0,1.0
19883,107,6,25,10,31,2,05中正區,中正區愛國西路與重慶南路2段口,0,1,2,F01,2,22.0,2.0,8,50,4.0,1.0
19884,107,7,2,12,0,2,05中正區,中正區西藏路112巷3弄與西藏路口,0,1,1,B12,1,33.0,3.0,8,30,3.0,1.0
19885,107,7,2,12,0,2,05中正區,中正區西藏路112巷3弄與西藏路口,0,1,2,C03,1,22.0,2.0,8,30,3.0,1.0
19886,107,7,6,8,40,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段244巷10弄口,0,1,1,C03,2,25.0,2.0,8,50,4.0,1.0
19887,107,7,6,8,40,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段244巷10弄口,0,1,2,B03,1,44.0,3.0,8,50,4.0,1.0
19888,107,6,4,16,35,2,05中正區,中正區汀州路4段與基隆路4段口,0,2,1,B03,1,59.0,3.0,8,50,4.0,1.0
19889,107,6,4,16,35,2,05中正區,中正區汀州路4段與基隆路4段口,0,2,2,C03,1,31.0,2.0,8,50,4.0,1.0
19890,107,5,9,13,57,2,05中正區,中正區中華路2段與中華路2段467巷口,0,2,2,C03,1,33.0,2.0,8,50,3.0,1.0
19891,107,5,10,7,40,2,05中正區,中正區羅斯福路4段24巷8號與羅斯福路3段316巷8弄口,0,2,1,C03,1,71.0,2.0,8,50,4.0,1.0
19892,107,5,10,7,40,2,05中正區,中正區羅斯福路4段24巷8號與羅斯福路3段316巷8弄口,0,2,2,C03,2,21.0,2.0,8,50,4.0,1.0
