發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序,車種,天候,光線,道路類別,速限,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,X,Y,Unnamed: 0
108,8,2,8,27,2,05中正區,中正區重慶南路1段2號,0,,2,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,24.0,2.0,,,,,,,,,,,,,,,,,,18636.0
108,8,2,8,27,2,05中正區,中正區重慶南路1段2號,0,,2,3,H02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,41.0,3.0,,,,,,,,,,,,,,,,,,18637.0
108,8,2,8,27,2,05中正區,中正區重慶南路1段2號,0,,2,4,H02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,24.0,2.0,,,,,,,,,,,,,,,,,,18638.0
108,8,30,11,30,2,05中正區,中正區重慶南路1段165號,0,,4,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,59.0,2.0,,,,,,,,,,,,,,,,,,18728.0
108,8,30,11,30,2,05中正區,中正區重慶南路1段165號,0,,4,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,70.0,2.0,,,,,,,,,,,,,,,,,,18729.0
108,8,30,11,30,2,05中正區,中正區重慶南路1段165號,0,,4,3,H02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,57.0,2.0,,,,,,,,,,,,,,,,,,18730.0
108,8,30,11,30,2,05中正區,中正區重慶南路1段165號,0,,4,4,H02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,43.0,2.0,,,,,,,,,,,,,,,,,,18731.0
108,8,23,8,30,2,05中正區,中正區重慶南路1段64號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,21.0,3.0,,,,,,,,,,,,,,,,,,19083.0
108,8,23,8,30,2,05中正區,中正區重慶南路1段64號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,44.0,2.0,,,,,,,,,,,,,,,,,,19084.0
108,8,13,14,0,2,05中正區,重慶南路1段與沅陵街(重慶南路1段101號前),0,,1,1,C03,8.0,,,50,3.0,2.0,,,,,,,,,,,,,1,46.0,2.0,,,,,,,,,,,,,,,,,,19097.0
108,8,13,14,0,2,05中正區,重慶南路1段與沅陵街(重慶南路1段101號前),0,,1,2,B03,8.0,,,50,3.0,2.0,,,,,,,,,,,,,1,72.0,3.0,,,,,,,,,,,,,,,,,,19098.0
108,9,7,1,56,2,05中正區,中正區重慶南路1段130號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,36.0,3.0,,,,,,,,,,,,,,,,,,19120.0
108,9,7,1,56,2,05中正區,中正區重慶南路1段130號,0,,1,2,F01,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,53.0,2.0,,,,,,,,,,,,,,,,,,19121.0
108,3,22,16,25,2,05中正區,中正區重慶南路1段司法大廈對面,0,,1,1,B01,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,41.0,3.0,,,,,,,,,,,,,,,,,,19420.0
108,3,22,16,25,2,05中正區,中正區重慶南路1段司法大廈對面,0,,1,2,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,53.0,2.0,,,,,,,,,,,,,,,,,,19421.0
108,6,1,2,1,2,05中正區,中正區重慶南路1段11-1號,0,,2,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,21.0,2.0,,,,,,,,,,,,,,,,,,20056.0
108,6,1,2,1,2,05中正區,中正區重慶南路1段11-1號,0,,2,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,19.0,2.0,,,,,,,,,,,,,,,,,,20057.0
108,6,1,2,1,2,05中正區,中正區重慶南路1段11-1號,0,,2,3,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,30.0,3.0,,,,,,,,,,,,,,,,,,20058.0
108,1,18,8,30,2,05中正區,中正區貴陽街1段近重慶南路1段旁,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,66.0,2.0,,,,,,,,,,,,,,,,,,20137.0
108,1,18,8,30,2,05中正區,中正區貴陽街1段近重慶南路1段旁,0,,1,2,B12,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,49.0,3.0,,,,,,,,,,,,,,,,,,20138.0
108,1,30,19,30,2,05中正區,中正區重慶南路1段9號前,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,32.0,3.0,,,,,,,,,,,,,,,,,,20644.0
108,1,30,19,30,2,05中正區,中正區重慶南路1段9號前,0,,1,2,H01,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,44.0,2.0,,,,,,,,,,,,,,,,,,20645.0
108,12,5,22,2,2,05中正區,中正區重慶南路1段142巷1號,0,,1,1,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,23.0,2.0,,,,,,,,,,,,,,,,,,21092.0
108,12,5,22,2,2,05中正區,中正區重慶南路1段142巷1號,0,,1,2,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,2,34.0,3.0,,,,,,,,,,,,,,,,,,21093.0
108,12,6,17,30,2,05中正區,中正區重慶南路1段86號,0,,1,1,B03,6.0,,,50,14.0,7.0,,,,,,,,,,,,,1,51.0,3.0,,,,,,,,,,,,,,,,,,21169.0
108,12,6,17,30,2,05中正區,中正區重慶南路1段86號,0,,1,2,C03,6.0,,,50,14.0,7.0,,,,,,,,,,,,,1,34.0,2.0,,,,,,,,,,,,,,,,,,21170.0
107,1,20,21,3,2,05中正區,中正區重慶南路1段116號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,23.0,2.0,,,,,,,,,,,,,,,,,,16961.0
107,1,20,21,3,2,05中正區,中正區重慶南路1段116號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,4,0.0,4.0,,,,,,,,,,,,,,,,,,16962.0
107,2,6,13,45,2,05中正區,中正區重慶南路1段95號,0,,1,1,B02,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,51.0,3.0,,,,,,,,,,,,,,,,,,17374.0
107,2,6,13,45,2,05中正區,中正區重慶南路1段95號,0,,1,2,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,32.0,2.0,,,,,,,,,,,,,,,,,,17375.0
107,2,14,16,30,2,05中正區,中正區重慶南路1段45號前,0,,1,1,B11,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,35.0,3.0,,,,,,,,,,,,,,,,,,17499.0
107,2,14,16,30,2,05中正區,中正區重慶南路1段45號前,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,51.0,2.0,,,,,,,,,,,,,,,,,,17500.0
107,2,14,16,30,2,05中正區,中正區重慶南路1段45號前,0,,1,3,H02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,34.0,3.0,,,,,,,,,,,,,,,,,,17501.0
107,3,13,17,35,2,05中正區,中正區重慶南路1段7號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,32.0,3.0,,,,,,,,,,,,,,,,,,17538.0
107,3,13,17,35,2,05中正區,中正區重慶南路1段7號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,20.0,2.0,,,,,,,,,,,,,,,,,,17539.0
107,5,17,14,11,2,05中正區,中正區重慶南路1段136巷,0,,1,1,B03,8.0,,,50,3.0,1.0,,,,,,,,,,,,,2,27.0,3.0,,,,,,,,,,,,,,,,,,17673.0
107,5,17,14,11,2,05中正區,中正區重慶南路1段136巷,0,,1,2,C03,8.0,,,50,3.0,1.0,,,,,,,,,,,,,1,27.0,2.0,,,,,,,,,,,,,,,,,,17688.0
107,5,10,13,50,2,05中正區,中正區重慶南路1段36號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,62.0,2.0,,,,,,,,,,,,,,,,,,17724.0
107,5,10,13,50,2,05中正區,中正區重慶南路1段36號,0,,1,2,A05,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,50.0,3.0,,,,,,,,,,,,,,,,,,17725.0
107,6,7,8,48,2,05中正區,中正區重慶南路1段23巷15號,0,,2,1,C03,8.0,,,40,14.0,9.0,,,,,,,,,,,,,1,60.0,2.0,,,,,,,,,,,,,,,,,,17837.0
107,6,7,8,48,2,05中正區,中正區重慶南路1段23巷15號,0,,2,2,C03,8.0,,,40,14.0,9.0,,,,,,,,,,,,,2,55.0,2.0,,,,,,,,,,,,,,,,,,17838.0
107,6,19,18,50,2,05中正區,中正區重慶南路1段1號,0,,1,1,B02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,55.0,3.0,,,,,,,,,,,,,,,,,,18061.0
107,6,19,18,50,2,05中正區,中正區重慶南路1段1號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,60.0,2.0,,,,,,,,,,,,,,,,,,18062.0
107,7,30,11,40,2,05中正區,中正區重慶南路1段18號,0,,1,1,B03,8.0,,,50,14.0,7.0,,,,,,,,,,,,,1,32.0,3.0,,,,,,,,,,,,,,,,,,18458.0
107,7,30,11,40,2,05中正區,中正區重慶南路1段18號,0,,1,2,C03,8.0,,,50,14.0,7.0,,,,,,,,,,,,,1,24.0,2.0,,,,,,,,,,,,,,,,,,18459.0
107,7,30,11,40,2,05中正區,中正區重慶南路1段18號,0,,1,3,B01,8.0,,,50,14.0,7.0,,,,,,,,,,,,,1,62.0,3.0,,,,,,,,,,,,,,,,,,18460.0
107,7,30,11,40,2,05中正區,中正區重慶南路1段18號,0,,1,4,H02,8.0,,,50,14.0,7.0,,,,,,,,,,,,,1,47.0,3.0,,,,,,,,,,,,,,,,,,18461.0
107,8,25,18,5,2,05中正區,重慶南路1段與襄陽路(重慶南路1段72號前),0,,1,1,C03,7.0,,,50,3.0,1.0,,,,,,,,,,,,,1,23.0,3.0,,,,,,,,,,,,,,,,,,18519.0
107,8,25,18,5,2,05中正區,重慶南路1段與襄陽路(重慶南路1段72號前),0,,1,2,C03,7.0,,,50,3.0,1.0,,,,,,,,,,,,,2,22.0,2.0,,,,,,,,,,,,,,,,,,18520.0
107,12,31,15,20,2,05中正區,中正區重慶南路1段130號,0,,2,1,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,50.0,2.0,,,,,,,,,,,,,,,,,,18975.0
107,12,31,15,20,2,05中正區,中正區重慶南路1段130號,0,,2,2,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,20.0,2.0,,,,,,,,,,,,,,,,,,18976.0
107,11,5,10,51,2,05中正區,中正區重慶南路1段105號,0,,2,1,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,2,49.0,2.0,,,,,,,,,,,,,,,,,,19135.0
107,11,5,10,51,2,05中正區,中正區重慶南路1段105號,0,,2,2,H01,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,42.0,2.0,,,,,,,,,,,,,,,,,,19136.0
107,11,7,12,0,2,05中正區,中正區重慶南路1段2號前,0,,1,1,A02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,49.0,3.0,,,,,,,,,,,,,,,,,,19233.0
107,11,7,12,0,2,05中正區,中正區重慶南路1段2號前,0,,1,2,H02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,25.0,2.0,,,,,,,,,,,,,,,,,,19234.0
107,11,7,12,0,2,05中正區,中正區重慶南路1段2號前,0,,1,3,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,28.0,3.0,,,,,,,,,,,,,,,,,,19235.0
107,10,12,8,33,2,05中正區,中正區重慶南路1段86號,0,,1,1,B03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,2,65.0,3.0,,,,,,,,,,,,,,,,,,19328.0
107,10,12,8,33,2,05中正區,中正區重慶南路1段86號,0,,1,2,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,19.0,2.0,,,,,,,,,,,,,,,,,,19329.0
107,11,2,12,2,2,05中正區,中正區重慶南路1段64號,0,,1,1,B02,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,59.0,3.0,,,,,,,,,,,,,,,,,,19344.0
107,11,2,12,2,2,05中正區,中正區重慶南路1段64號,0,,1,2,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,2,24.0,2.0,,,,,,,,,,,,,,,,,,19345.0
107,11,27,16,35,2,05中正區,中正區重慶南路1段124號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,23.0,3.0,,,,,,,,,,,,,,,,,,19448.0
107,11,27,16,35,2,05中正區,中正區重慶南路1段124號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,62.0,2.0,,,,,,,,,,,,,,,,,,19449.0
107,11,19,15,56,2,05中正區,中正區重慶南路1段11號,0,,2,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,24.0,2.0,,,,,,,,,,,,,,,,,,19468.0
107,11,19,15,56,2,05中正區,中正區重慶南路1段11號,0,,2,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,19.0,2.0,,,,,,,,,,,,,,,,,,19469.0
107,12,14,8,10,2,05中正區,中正區重慶南路1段130號,0,,2,1,B03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,57.0,3.0,,,,,,,,,,,,,,,,,,19743.0
107,12,14,8,10,2,05中正區,中正區重慶南路1段130號,0,,2,2,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,24.0,2.0,,,,,,,,,,,,,,,,,,19744.0
107,12,14,8,10,2,05中正區,中正區重慶南路1段130號,0,,2,3,H02,6.0,,,50,14.0,9.0,,,,,,,,,,,,,2,24.0,2.0,,,,,,,,,,,,,,,,,,19745.0
107,12,15,12,40,2,05中正區,中正區重慶南路1段100號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,38.0,2.0,,,,,,,,,,,,,,,,,,19748.0
107,12,15,12,40,2,05中正區,中正區重慶南路1段100號,0,,1,2,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,44.0,3.0,,,,,,,,,,,,,,,,,,19749.0
106,2,3,8,48,2,05中正區,中正區重慶南路1段(府前),0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,36.0,3.0,,,,,,,,,,,,,,,,,,16842.0
106,2,3,8,48,2,05中正區,中正區重慶南路1段(府前),0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,44.0,2.0,,,,,,,,,,,,,,,,,,16843.0
106,2,3,8,48,2,05中正區,中正區重慶南路1段(府前),0,,1,3,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,38.0,3.0,,,,,,,,,,,,,,,,,,17204.0
106,2,18,17,59,2,05中正區,中正區重慶南路1段130號,0,,1,1,B03,8.0,,,50,3.0,1.0,,,,,,,,,,,,,1,48.0,3.0,,,,,,,,,,,,,,,,,,17297.0
106,2,18,17,59,2,05中正區,中正區重慶南路1段130號,0,,1,2,C03,8.0,,,50,3.0,1.0,,,,,,,,,,,,,1,20.0,2.0,,,,,,,,,,,,,,,,,,17298.0
106,2,14,12,29,2,05中正區,中正區重慶南路1段130號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,38.0,3.0,,,,,,,,,,,,,,,,,,17324.0
106,2,14,12,29,2,05中正區,中正區重慶南路1段130號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,55.0,2.0,,,,,,,,,,,,,,,,,,17325.0
106,3,9,14,30,2,05中正區,中正區重慶南路1段136巷,0,,1,1,B01,6.0,,,50,3.0,2.0,,,,,,,,,,,,,1,65.0,3.0,,,,,,,,,,,,,,,,,,17501.0
106,3,9,14,30,2,05中正區,中正區重慶南路1段136巷,0,,1,2,C03,6.0,,,50,3.0,2.0,,,,,,,,,,,,,1,42.0,2.0,,,,,,,,,,,,,,,,,,17502.0
106,3,13,9,35,2,05中正區,中正區重慶南路1段27號,0,,1,1,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,65.0,2.0,,,,,,,,,,,,,,,,,,17600.0
106,3,13,9,35,2,05中正區,中正區重慶南路1段27號,0,,1,2,B03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,35.0,3.0,,,,,,,,,,,,,,,,,,17601.0
106,3,30,11,43,2,05中正區,中正區重慶南路1段114巷,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,27.0,2.0,,,,,,,,,,,,,,,,,,17708.0
106,3,30,11,43,2,05中正區,中正區重慶南路1段114巷,0,,1,2,B02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,62.0,3.0,,,,,,,,,,,,,,,,,,17709.0
106,4,6,17,20,2,05中正區,中正區重慶南路1段124號,0,,1,1,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,58.0,2.0,,,,,,,,,,,,,,,,,,17820.0
106,4,6,17,20,2,05中正區,中正區重慶南路1段124號,0,,1,2,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,29.0,3.0,,,,,,,,,,,,,,,,,,17821.0
106,7,18,11,45,2,05中正區,中正區重慶南路1段139號前,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,54.0,2.0,,,,,,,,,,,,,,,,,,18263.0
106,7,18,11,45,2,05中正區,中正區重慶南路1段139號前,0,,1,2,,8.0,,,50,14.0,9.0,,,,,,,,,,,,,3,0.0,,,,,,,,,,,,,,,,,,,18264.0
106,8,2,8,30,2,05中正區,中正區重慶南路1段18號1段,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,34.0,3.0,,,,,,,,,,,,,,,,,,18392.0
106,8,2,8,30,2,05中正區,中正區重慶南路1段18號1段,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,38.0,2.0,,,,,,,,,,,,,,,,,,18393.0
106,7,13,9,36,2,05中正區,中正區重慶南路1段130號前,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,21.0,2.0,,,,,,,,,,,,,,,,,,18496.0
106,7,13,9,36,2,05中正區,中正區重慶南路1段130號前,0,,1,2,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,35.0,3.0,,,,,,,,,,,,,,,,,,18497.0
106,7,25,14,49,2,05中正區,中正區重慶南路1段136巷,0,,1,1,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,56.0,3.0,,,,,,,,,,,,,,,,,,18551.0
106,7,25,14,49,2,05中正區,中正區重慶南路1段136巷,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,65.0,2.0,,,,,,,,,,,,,,,,,,18552.0
106,7,16,6,50,2,05中正區,中正區重慶南路1段141號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,26.0,2.0,,,,,,,,,,,,,,,,,,18600.0
106,7,16,6,50,2,05中正區,中正區重慶南路1段141號,0,,1,1,,8.0,,,50,14.0,9.0,,,,,,,,,,,,,3,0.0,,,,,,,,,,,,,,,,,,,18601.0
106,8,1,9,23,2,05中正區,中正區重慶南路1段130號,0,,1,1,B03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,29.0,3.0,,,,,,,,,,,,,,,,,,18641.0
106,8,1,9,23,2,05中正區,中正區重慶南路1段130號,0,,1,2,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,33.0,2.0,,,,,,,,,,,,,,,,,,18642.0
106,8,13,12,46,1,05中正區,中正區重慶南路1段130號前,1,,0,1,B12,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,50.0,3.0,,,,,,,,,,,,,,,,,,18722.0
106,8,13,12,46,1,05中正區,中正區重慶南路1段130號前,1,,0,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,68.0,1.0,,,,,,,,,,,,,,,,,,18723.0
106,8,11,12,19,2,05中正區,中正區重慶南路1段38號前,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,55.0,2.0,,,,,,,,,,,,,,,,,,18811.0
106,8,11,12,19,2,05中正區,中正區重慶南路1段38號前,0,,1,2,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,30.0,3.0,,,,,,,,,,,,,,,,,,18812.0
106,9,6,15,50,2,05中正區,中正區重慶南路1段10號,0,,1,1,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,20.0,3.0,,,,,,,,,,,,,,,,,,18929.0
106,9,6,15,50,2,05中正區,中正區重慶南路1段10號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,50.0,2.0,,,,,,,,,,,,,,,,,,18930.0
106,8,20,13,55,2,05中正區,中正區重慶南路1段63號,0,,1,1,B12,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,26.0,3.0,,,,,,,,,,,,,,,,,,18981.0
106,8,20,13,55,2,05中正區,中正區重慶南路1段63號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,40.0,2.0,,,,,,,,,,,,,,,,,,18982.0
106,10,11,16,15,2,05中正區,中正區重慶南路1段49號前,0,,1,1,B02,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,43.0,3.0,,,,,,,,,,,,,,,,,,19060.0
106,10,11,16,15,2,05中正區,中正區重慶南路1段49號前,0,,1,2,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,24.0,2.0,,,,,,,,,,,,,,,,,,19061.0
106,10,25,8,25,2,05中正區,中正區重慶南路1段115號前,0,,1,1,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,36.0,3.0,,,,,,,,,,,,,,,,,,19332.0
106,10,25,8,25,2,05中正區,中正區重慶南路1段115號前,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,30.0,2.0,,,,,,,,,,,,,,,,,,19333.0
106,10,15,18,20,2,05中正區,中正區重慶南路1段122號,0,,1,2,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,54.0,2.0,,,,,,,,,,,,,,,,,,19458.0
106,10,15,18,20,2,05中正區,中正區重慶南路1段122號,0,,1,1,,6.0,,,50,14.0,9.0,,,,,,,,,,,,,3,0.0,,,,,,,,,,,,,,,,,,,19459.0
106,11,12,23,34,2,05中正區,中正區重慶南路1段124號,0,,1,1,,6.0,,,0,14.0,9.0,,,,,,,,,,,,,3,0.0,,,,,,,,,,,,,,,,,,,19589.0
106,11,12,23,34,2,05中正區,中正區重慶南路1段124號,0,,1,2,C03,6.0,,,0,14.0,9.0,,,,,,,,,,,,,2,23.0,2.0,,,,,,,,,,,,,,,,,,19590.0
106,11,8,17,9,2,05中正區,中正區重慶南路1段124號對向道,0,,1,1,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,60.0,2.0,,,,,,,,,,,,,,,,,,19602.0
106,11,8,17,9,2,05中正區,中正區重慶南路1段124號對向道,0,,1,2,B03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,2,53.0,3.0,,,,,,,,,,,,,,,,,,19603.0
106,11,12,18,20,2,05中正區,中正區重慶南路1段54號,0,,1,1,B01,7.0,,,0,14.0,11.0,,,,,,,,,,,,,1,63.0,4.0,,,,,,,,,,,,,,,,,,19606.0
106,11,12,18,20,2,05中正區,中正區重慶南路1段54號,0,,1,2,C03,7.0,,,0,14.0,11.0,,,,,,,,,,,,,1,22.0,2.0,,,,,,,,,,,,,,,,,,19607.0
106,11,12,18,20,2,05中正區,中正區重慶南路1段54號,0,,1,3,H02,7.0,,,0,14.0,11.0,,,,,,,,,,,,,2,47.0,3.0,,,,,,,,,,,,,,,,,,19608.0
106,12,19,8,26,2,05中正區,中正區重慶南路1段10號,0,,1,1,B03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,62.0,3.0,,,,,,,,,,,,,,,,,,19804.0
106,12,19,8,26,2,05中正區,中正區重慶南路1段10號,0,,1,2,C03,6.0,,,50,14.0,9.0,,,,,,,,,,,,,1,38.0,2.0,,,,,,,,,,,,,,,,,,19805.0
106,12,29,8,10,2,05中正區,中正區重慶南路1段141號,0,,1,1,B03,8.0,,,50,14.0,7.0,,,,,,,,,,,,,1,47.0,3.0,,,,,,,,,,,,,,,,,,19951.0
106,12,29,8,10,2,05中正區,中正區重慶南路1段141號,0,,1,2,C03,8.0,,,50,14.0,7.0,,,,,,,,,,,,,2,21.0,2.0,,,,,,,,,,,,,,,,,,19956.0
